Video #,Cell,Track,global_D,global_alpha,trapping_score_mean,trapping_score_max,frac_high_score_windows,geometry_trapping_score_mean,geometry_trapping_score_max,frac_high_geometry_windows,frac_supported_high_score_windows,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,n_diffusive_bursts_ge_min,diffusive_burst_demoted,persistent_trapping,persistent_intervals,temporal_track_score,trap_prob_mean,constrained_prob_mean,bound_prob_mean,trap_entry_rate,trap_exit_rate,state_switch_rate,mean_trap_dwell_frames,max_trap_dwell_frames,mean_trap_dwell_s,max_trap_dwell_s,classification
6,2,4,0.0010319335341565973,0.0005166859781302124,1.4932796032693683,2.6349312615203893,0.6181818181818182,1.0943854107120905,2.229493468370863,0.6181818181818182,0.6181818181818182,0.0,0.3384615384615385,0.6615384615384615,0.0,0.0,False,True,2 - 41;51 - 64,2.7135660812927305,0.9988651171309153,0.33557941701263894,0.6632857001182765,0.0,0.0,0.09375,65.0,65.0,0.65,0.65,trapping_like
6,2,8,0.0027903394472634136,0.25132159370295765,1.3023516630965222,1.9200055495762833,0.38235294117647056,0.8992638893186897,1.5145677564267572,0.38235294117647056,0.38235294117647056,0.0,0.18181818181818182,0.8181818181818182,0.0,0.0,False,True,24 - 36;41 - 64,1.8843415330827948,0.999060973142334,0.17335770118522503,0.8257032719571089,0.0,0.0,0.046511627906976744,44.0,44.0,0.44,0.44,trapping_like
6,2,10,15.040661014737587,2.58782762963973e-21,-9012.596803538861,1.7843091190322657,0.13043478260869565,-9012.997964121258,1.3889044016693348,0.13043478260869565,0.13043478260869565,0.0,0.6071428571428571,0.39285714285714285,0.0,0.0,False,True,46 - 61,2.3626566909679316,0.9986088364813178,0.6052629273669456,0.3933459091143722,0.0,0.0,0.03636363636363636,56.0,56.0,0.56,0.56,trapping_like
6,2,18,52.0209411873658,0.11449567487931785,-29412.76055208401,-25223.216867560557,0.0,-29413.048365280534,-25223.505292452766,0.0,0.0,0.10344827586206896,0.5862068965517241,0.3103448275862069,3.0,1.0,False,False,,0.7315646499292657,0.9018468323260637,0.5916452104479574,0.31020162187810624,3.4482758620689657,3.4482758620689657,0.10714285714285714,13.0,19.0,0.13,0.19,mixed
6,2,21,28.97141957512757,0.09200429747848812,-19665.797892569073,2.5957898806149218,0.5333333333333333,-19666.196791602186,2.1903520874653957,0.5333333333333333,0.5333333333333333,0.0,0.2,0.8,0.0,0.0,False,True,106 - 131,1.7214812845886538,0.9991251565898949,0.20006499504161815,0.7990601615482767,0.0,0.0,0.07692307692307693,40.0,40.0,0.4,0.4,trapping_like
6,2,25,38.452259691374145,8.671084310484479e-15,-22211.226636745057,-19412.66603090719,0.0,-22211.61503977617,-19413.051638493533,0.0,0.0,0.0,0.7647058823529411,0.23529411764705882,0.0,0.0,False,False,,0.7996600579193378,0.9970473885659482,0.7620258548621486,0.23502153370379963,0.0,0.0,0.125,17.0,17.0,0.17,0.17,mixed
6,2,27,0.002555862307126448,7.610059297180612e-13,0.16427303466927373,1.197882866553433,0.0,-0.2336877344630443,0.8022458243762531,0.0,0.0,0.0,0.7096774193548387,0.2903225806451613,0.0,0.0,False,False,,1.364245754327551,0.9979990844126779,0.7067356080973481,0.29126347631532945,0.0,0.0,0.06666666666666667,31.0,31.0,0.31,0.31,mixed
6,2,28,0.002967501857858246,0.20327072454863654,1.2287290640571362,2.2778932058232515,0.391304347826087,0.8263152231062242,1.8724554126737256,0.391304347826087,0.391304347826087,0.0,0.21212121212121213,0.7878787878787878,0.0,0.0,False,True,133 - 151,1.4446540766744045,0.9986831533488087,0.20783222054845357,0.790850932800355,0.0,0.0,0.0625,33.0,33.0,0.33,0.33,trapping_like
6,2,29,0.0035553002881083314,0.25336290717923804,0.8480254249452237,1.005281615488146,0.0,0.45253253701587653,0.6098270108352918,0.0,0.0,0.0,0.6153846153846154,0.38461538461538464,0.0,0.0,False,False,,0.6463032975376666,0.9980990193177572,0.6147623460537343,0.3833366732640229,0.0,0.0,0.08333333333333333,13.0,13.0,0.13,0.13,mixed
6,2,30,0.004963512112800498,0.21297717432519636,0.6242613157912387,0.6242613157912387,0.0,0.22873218248460475,0.22873218248460475,0.0,0.0,0.0,0.5454545454545454,0.45454545454545453,0.0,0.0,False,False,,0.5646212369895716,0.9979924739791429,0.5452108815124433,0.4527815924666998,0.0,0.0,0.1,11.0,11.0,0.11,0.11,mixed
6,2,37,4.511843434915411,0.01831111830507153,-2619.855755237116,3.247635345285247,0.5664335664335665,-2620.2567611609416,2.842197552135721,0.5664335664335665,0.5664335664335665,0.0,0.26143790849673204,0.738562091503268,0.0,0.0,False,True,150 - 245,6.219844266960633,0.9994971463614589,0.2620153288282212,0.7374818175332377,0.0,0.0,0.046052631578947366,153.0,153.0,1.53,1.53,trapping_like
6,2,40,0.005317146983082963,0.2335708775188306,0.02474566605441455,1.065399600531336,0.0,-0.3758316494776445,0.6599618073818099,0.0,0.0,0.0,0.41935483870967744,0.5806451612903226,0.0,0.0,False,False,,1.364348363432526,0.9982043026226276,0.4108923104084408,0.5873119922141866,0.0,0.0,0.06666666666666667,31.0,31.0,0.31,0.31,mixed
6,2,46,17.13287115665761,0.033123692628234225,-12198.400734230521,1.804745377843593,0.11842105263157894,-12198.799464890466,1.3993075846940668,0.11842105263157894,0.11842105263157894,0.0,0.29069767441860467,0.7093023255813954,0.0,0.0,False,True,194 - 212,3.5518362638012517,0.999160495516942,0.2879646355954339,0.7111958599215085,0.0,0.0,0.07058823529411765,86.0,86.0,0.86,0.86,trapping_like
6,2,54,32.10128695703198,2.0271333403179345e-12,-20961.061869850895,-20961.061869850895,0.0,-20961.466204526198,-20961.466204526198,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.5761088672013877,0.9959677344027754,0.9932193139278568,0.0027484204749185265,0.0,0.0,0.0,11.0,11.0,0.11,0.11,mixed
6,2,59,0.005531042581457419,0.3864590256782173,1.2772669690770915,2.7319504905412058,0.5802469135802469,0.8764646864159238,2.3265126973916797,0.5802469135802469,0.5802469135802469,0.0,0.17582417582417584,0.8241758241758241,0.0,0.0,False,True,269 - 310;312 - 329;343 - 359,3.7527625641410576,0.9995276535346405,0.17532486943979356,0.8242027840948468,0.0,0.0,0.05555555555555555,91.0,91.0,0.91,0.91,trapping_like
