,Video #,Cell,Track,From,To,Time,Speed,Distance,x1,y1,x2,y2
219,9,2,55,1,1,9,0.5697716363839547,0.922343700023062,328.49500801239503,217.53274845154078,329.14099625419857,218.35124487805524
220,9,2,55,1,2,35,0.7461701783531761,1.1882978908397768,329.1409962541985,218.35124487805524,330.78944164151653,218.47755124018636
221,9,2,56,1,2,18,0.856878236947601,1.0226122111729166,296.23587354334717,204.07318549989213,296.56356502116705,204.57370931709042
222,9,2,56,1,2,5,0.8972275288353234,1.692227640413263,296.56356502116705,204.5737093170904,295.5798283059397,203.1190390498902
223,9,2,56,1,2,4,1.0328060779685755,1.4417883621670833,295.5798283059397,203.1190390498902,296.21787260935594,204.21406243078877
224,9,2,57,1,2,20,0.8036063736970824,1.4036486817909892,277.36281370880215,171.41270262846257,278.7066649787111,171.23774505077685
225,9,2,60,1,2,7,0.8094533594376035,1.9202805471349653,304.58828152543623,190.95980095759282,306.79983850356444,190.5660545586876
226,9,2,64,1,2,25,52.258621115851675,1.1173967461778196,287.91619089878907,138.70690297971936,287.9096034934665,137.75934601390506
227,9,2,64,1,2,6,54.28133347579297,1.7001174082938044,287.9096034934665,137.75934601390503,289.4651970193719,136.71508716133414
228,9,2,69,1,1,6,0.7312076405997495,0.5180684774486973,320.9770772537544,187.10637495902844,320.60924162632165,186.5296789021068
229,9,2,79,1,1,10,0.6801326238653701,0.658708394649946,291.2804808042052,182.38587441139583,291.5865023576762,183.282832987027
230,9,2,79,1,1,4,0.6708669920542332,0.8218763534726912,291.5865023576762,183.282832987027,291.8732811080611,183.30137623008426
231,9,2,79,1,1,4,0.5160023103941118,0.6987068627966359,291.8732811080611,183.30137623008426,291.9476628321273,183.9929295036258
