"Unnamed: 0","Video #","Video Name","Cell","Track","Frame","x","y","Intensity","isGap","GapFixed","Pass1","Pass2","Pass3","Bound"
"6","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","37","1403","383.9905536388055","52.2177390014235","83981","0","2","2","2","2","2"
"7","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","37","1404","384.6115669622172","52.38391976529927","83023","0","2","2","2","2","2"
"8","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","37","1405","384.32996746244106","52.66763441454555","84359","0","2","2","2","2","2"
"9","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","37","1406","384.6185389974009","52.21910880764065","83492","0","2","2","2","2","2"
"0","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2240","425.9742414636034","98.19670569648208","81808","0","2","2","2","2","2"
"1","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2241","426.3601923830089","98.48093085474792","83384","0","2","2","2","2","2"
"2","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2242","426.0491154263762","98.78319000482227","83670","0","1","2","2","2","2"
"3","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2243","426.41013280599657","98.46031064029552","82326","0","2","2","2","2","2"
"4","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2244","425.993831134401","97.92093579075107","83783","0","2","2","2","2","2"
"5","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2245","426.0141476088842","98.8225630432018","83005","0","2","2","2","2","2"
"6","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2246","426.3547566099736","98.08385011256914","82436","0","2","2","2","2","2"
"7","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2247","-1.0","-1.0","0","-1","2","2","2","2","2"
"8","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2248","426.3702761262591","98.14007131349577","82834","0","2","2","2","2","2"
"9","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2249","426.2496036377342","98.18442855159331","83611","0","2","2","2","2","2"
"10","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2250","426.2686222485472","98.234809025439","84024","0","2","2","2","2","2"
"11","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2251","426.5142800893869","98.52593339128606","83920","0","2","2","2","2","2"
"12","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2252","426.61478560530384","98.05982002624988","82894","0","2","2","2","2","2"
"13","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2253","425.92775593727913","98.2839476504377","83576","0","2","2","2","2","2"
"14","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2254","426.0542239895982","98.35128270579506","82133","0","2","2","2","2","2"
"15","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2255","426.1390233342184","98.13668491133596","83110","0","2","2","2","2","2"
"16","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2256","426.3342337434681","98.22057661663052","83466","0","2","2","2","2","2"
"17","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2257","426.2544536749738","98.0832689619566","82663","0","2","2","2","2","2"
"18","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2258","426.75281736731193","98.5091927540361","83051","0","2","2","2","2","2"
"19","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2259","-1.0","-1.0","0","-1","2","2","2","2","2"
"20","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2260","426.152444125719","97.85238204450847","83651","0","2","2","2","2","2"
"21","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2261","426.73714928636514","97.49555944473552","84930","0","1","2","2","2","2"
"22","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2262","426.2084891572371","98.27829713434984","86071","0","2","2","2","2","2"
"23","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","60","2263","425.819576955282","98.13685198189988","84569","0","1","2","2","2","2"
