Video #,Cell,Track,global_D,global_alpha,trapping_score_mean,trapping_score_max,frac_high_score_windows,geometry_trapping_score_mean,geometry_trapping_score_max,frac_high_geometry_windows,frac_supported_high_score_windows,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,n_diffusive_bursts_ge_min,diffusive_burst_demoted,persistent_trapping,persistent_intervals,temporal_track_score,trap_prob_mean,constrained_prob_mean,bound_prob_mean,trap_entry_rate,trap_exit_rate,state_switch_rate,mean_trap_dwell_frames,max_trap_dwell_frames,mean_trap_dwell_s,max_trap_dwell_s,classification
1,5,26,73.6229328894117,5.074963084340231e-25,-69273.79878183016,-2.877974658568445,0.0,-69274.20311650545,-3.2823093338692257,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.7753968742628488,0.9968164757984248,0.9944860319765763,0.0023304438218485282,0.0,0.0,0.0,16.0,16.0,0.16,0.16,mixed
1,5,30,0.022904889473573303,0.32772765164765305,-0.037696653167993734,1.789549291406101,0.23636363636363636,-0.4390407790338573,1.384111498256575,0.23636363636363636,0.23636363636363636,0.0,0.15384615384615385,0.8461538461538461,0.0,0.0,False,True,132 - 152,2.71762201876075,0.9991644920669545,0.1527009293985778,0.8464635626683765,0.0,0.0,0.0625,65.0,65.0,0.65,0.65,trapping_like
1,5,43,370.53658968062945,0.32168235501662085,-131192.2529086518,-131174.99865277938,0.0,-131192.6572433271,-131175.40298745467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.6558632427244084,0.9963855763579077,0.9938429290073054,0.002542647350602359,0.0,0.0,0.0,13.0,13.0,0.13,0.13,mixed
1,5,54,0.025495831769863236,0.5703722036250625,-2.270502692766067,-1.5266848912702935,0.0,-2.674837368066848,-1.931019566571074,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,1.1734832298563225,0.9975346415308268,0.9955578702567868,0.001976771274039964,0.0,0.0,0.0,26.0,26.0,0.26,0.26,mixed
1,5,74,135.5868159375543,0.1659563395633022,-115218.13999459698,-22.295695322498357,0.0,-115218.54432927226,-22.700029997799138,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.974482800019848,0.9972610545851505,0.9951495509119455,0.0021115036732050957,0.0,0.0,0.0,21.0,21.0,0.21,0.21,mixed
1,5,85,126.64241964691344,7.665161089415668e-15,-145116.11811226702,1.3482153381666564,0.0,-145116.5185074616,0.9528071455173952,0.0,0.0,0.0,0.7108433734939759,0.2891566265060241,0.0,0.0,False,False,,3.434977277203231,0.9986269490849528,0.7088393070885723,0.28978764199638046,0.0,0.0,0.04878048780487805,83.0,83.0,0.8300000000000001,0.8300000000000001,mixed
1,5,95,191.09164503579993,6.226045561988006e-17,-261207.19166981432,-261201.43998961014,0.0,-261207.5960044896,-261201.84432428543,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.6159947600167193,0.996194065487984,0.9935571054574116,0.002636960030572389,0.0,0.0,0.0,12.0,12.0,0.12,0.12,mixed
1,5,99,0.00279745851553051,0.4678600071253254,1.4274846834251211,2.1771666577519393,0.5818181818181818,1.0222292466483272,1.7717288646024132,0.5818181818181818,0.5818181818181818,0.0,0.015384615384615385,0.9846153846153847,0.0,0.0,False,True,2442 - 2506,2.7236902123848417,0.9995821293151376,0.013409581257199463,0.986172548057938,0.0,0.0,0.015625,65.0,65.0,0.65,0.65,trapping_like
1,5,100,0.011563377433242943,0.5162635657258255,-0.0010174905842519047,1.206116881101158,0.0,-0.39718914268031363,0.8103573426964918,0.0,0.0,0.0,0.56,0.44,0.0,0.0,False,False,,1.1234955600208683,0.997938089738706,0.5573324866808725,0.4406056030578335,0.0,0.0,0.08333333333333333,25.0,25.0,0.25,0.25,mixed
1,6,1,0.0008467511947894079,0.19952121271632167,1.8579927985496363,2.630104997291074,0.9117647058823529,1.4526973326757702,2.224667204141548,0.9117647058823529,0.9117647058823529,0.0,0.01282051282051282,0.9871794871794872,0.0,0.0,False,True,0 - 76,3.2411877864554377,0.999826871612174,0.009681270303732583,0.9901456013084416,0.0,0.0,0.012987012987012988,78.0,78.0,0.78,0.78,trapping_like
