Unnamed: 0,Video #,Video Name,Cell,Track,Frame,x,y,Intensity,isGap,GapFixed,Pass1,Pass2,Pass3,Bound
6,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1270,305.6583837506453,34.831043703896654,89912,0,2,2,2,2,2
7,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1271,305.9508260023586,34.547222587165834,91731,0,2,2,2,2,2
8,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1272,306.0357635841085,34.71524136546154,91552,0,2,2,2,2,2
9,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1273,305.99296641588086,35.12112013846252,93807,0,2,2,2,2,2
10,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1274,306.1575021824004,34.88759599279023,91572,0,2,2,2,2,2
11,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1275,305.5222079509139,34.995750134939115,92268,0,2,2,2,2,2
12,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1276,305.52324160481925,35.06218308218079,94293,0,2,2,2,2,2
13,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1277,305.8527453053208,34.69011013094306,92892,0,2,2,2,2,2
14,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1278,305.80695080560025,34.50827888841979,92307,0,2,2,2,2,2
15,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1279,305.7217734355112,34.90858897311189,92425,0,2,2,2,2,2
16,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1280,305.7162722939489,35.43147719703962,91817,0,2,2,2,2,2
17,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1281,305.68142721556643,35.46875267491112,92669,0,2,2,2,2,2
18,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1282,305.74264010041225,34.97937743481292,93190,0,2,2,2,2,2
19,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1283,305.41272076102115,35.28172099327009,91356,0,2,2,2,2,2
20,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1284,305.70242535853606,35.08649626390652,91653,0,2,2,2,2,2
21,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1285,305.26648850427404,35.17361342413589,91290,0,2,2,2,2,2
22,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1286,305.7347907886091,35.54774992632798,90330,0,2,2,2,2,2
23,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1287,305.54296562685647,34.77229721345724,92266,0,2,2,2,2,2
24,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,31,1288,305.80523213131056,34.76436045734606,87926,0,1,1,1,1,1
0,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,38,1679,322.1349298437057,31.866978054799365,85629,0,1,1,1,1,1
1,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,38,1680,323.6457537065983,32.8423722039226,85210,0,1,1,1,1,1
2,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,38,1681,-1.0,-1.0,0,-1,1,1,1,1,1
3,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,38,1682,322.8299500392542,31.91751616637305,86673,0,1,1,1,1,1
