source_file,Video #,Cell,Track,keep_for_condensate_pool,filter_rule,filter_reason,n_valid_behavior_frames,n_diffusive,n_constrained,n_bound,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,dominant_state,dominant_state_name,dominant_fraction,category,present_states
single,1,4,34,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",11,0,0,11,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,4,35,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",25,0,2,23,0.0,0.08,0.92,0,2,bound,0.92,bound_constraint,"constrained,bound"
single,1,4,39,True,single_like_constrained,"dominant=constrained, fraction=1.000",11,0,11,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,4,40,True,single_like_constrained,"dominant=constrained, fraction=1.000",21,0,21,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,4,42,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",16,0,1,15,0.0,0.0625,0.9375,0,2,bound,0.9375,bound_constraint,"constrained,bound"
single,1,4,43,True,single_like_constrained,"dominant=constrained, fraction=1.000",13,0,13,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,4,52,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",10,8,2,0,0.8,0.2,0.0,8,0,diffusive,0.8,constraint_diffusion,"diffusive,constrained"
single,1,4,56,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",32,0,2,30,0.0,0.0625,0.9375,0,2,bound,0.9375,bound_constraint,"constrained,bound"
single,1,4,63,True,single_like_constrained,"dominant=constrained, fraction=1.000",17,0,17,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,4,65,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",15,0,0,15,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,4,67,True,single_like_constrained,"dominant=constrained, fraction=1.000",11,0,11,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,4,68,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",16,0,1,15,0.0,0.0625,0.9375,0,2,bound,0.9375,bound_constraint,"constrained,bound"
single,1,4,70,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",26,0,0,26,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,4,71,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",27,0,3,24,0.0,0.1111111111111111,0.8888888888888888,0,2,bound,0.8888888888888888,bound_constraint,"constrained,bound"
single,1,4,73,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",49,0,1,48,0.0,0.02040816326530612,0.9795918367346939,0,2,bound,0.9795918367346939,bound_constraint,"constrained,bound"
single,1,4,78,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",12,0,0,12,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,4,82,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",11,0,1,10,0.0,0.09090909090909091,0.9090909090909091,0,2,bound,0.9090909090909091,bound_constraint,"constrained,bound"
single,1,4,83,True,single_like_constrained,"dominant=constrained, fraction=1.000",10,0,10,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,4,84,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",44,0,1,43,0.0,0.022727272727272728,0.9772727272727273,0,2,bound,0.9772727272727273,bound_constraint,"constrained,bound"
single,1,4,99,True,single_like_constrained,"dominant=constrained, fraction=1.000",27,0,27,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,4,103,True,single_like_constrained,"dominant=constrained, fraction=1.000",16,0,16,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,4,110,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",15,0,0,15,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,4,112,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",10,0,0,10,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,4,117,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,1,4,118,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,1,4,127,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,9,2,0,0.8181818181818182,0.18181818181818182,0.0,5,0,diffusive,0.8181818181818182,constraint_diffusion,"diffusive,constrained"
single,1,4,132,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",66,0,1,65,0.0,0.015151515151515152,0.9848484848484849,0,2,bound,0.9848484848484849,bound_constraint,"constrained,bound"
single,1,4,133,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",19,0,1,18,0.0,0.05263157894736842,0.9473684210526315,0,2,bound,0.9473684210526315,bound_constraint,"constrained,bound"
single,1,5,1,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",59,0,0,59,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,5,6,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",13,12,1,0,0.9230769230769231,0.07692307692307693,0.0,9,0,diffusive,0.9230769230769231,constraint_diffusion,"diffusive,constrained"
single,1,5,10,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",15,15,0,0,1.0,0.0,0.0,15,0,diffusive,1.0,other,diffusive
single,1,5,18,True,single_like_constrained,"dominant=constrained, fraction=1.000",14,0,14,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,5,28,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",10,9,1,0,0.9,0.1,0.0,6,0,diffusive,0.9,constraint_diffusion,"diffusive,constrained"
single,1,5,29,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",19,0,0,19,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,5,34,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",11,0,3,8,0.0,0.2727272727272727,0.7272727272727273,0,2,bound,0.7272727272727273,bound_constraint,"constrained,bound"
single,1,5,42,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",12,11,1,0,0.9166666666666666,0.08333333333333333,0.0,8,0,diffusive,0.9166666666666666,constraint_diffusion,"diffusive,constrained"
single,1,5,49,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",41,0,2,39,0.0,0.04878048780487805,0.9512195121951219,0,2,bound,0.9512195121951219,bound_constraint,"constrained,bound"
single,1,5,56,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",11,0,0,11,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,5,59,True,single_like_constrained,"dominant=constrained, fraction=1.000",13,0,13,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,5,71,True,single_like_constrained,"dominant=constrained, fraction=1.000",33,0,33,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,5,72,True,single_like_constrained,"dominant=constrained, fraction=1.000",10,0,10,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,5,74,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",12,0,3,9,0.0,0.25,0.75,0,2,bound,0.75,bound_constraint,"constrained,bound"
single,1,5,77,True,single_like_constrained,"dominant=constrained, fraction=1.000",13,0,13,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,1,5,81,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",13,0,4,9,0.0,0.3076923076923077,0.6923076923076923,0,2,bound,0.6923076923076923,bound_constraint,"constrained,bound"
single,1,5,90,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",70,0,0,70,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,5,91,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,9,2,0,0.8181818181818182,0.18181818181818182,0.0,5,0,diffusive,0.8181818181818182,constraint_diffusion,"diffusive,constrained"
single,1,5,92,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,9,2,0,0.8181818181818182,0.18181818181818182,0.0,5,0,diffusive,0.8181818181818182,constraint_diffusion,"diffusive,constrained"
single,1,5,93,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",10,0,1,9,0.0,0.1,0.9,0,2,bound,0.9,bound_constraint,"constrained,bound"
single,1,5,94,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",111,0,0,111,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,5,97,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",15,13,2,0,0.8666666666666667,0.13333333333333333,0.0,7,0,diffusive,0.8666666666666667,constraint_diffusion,"diffusive,constrained"
single,1,5,100,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",65,0,0,65,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,1,5,101,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",35,0,1,34,0.0,0.02857142857142857,0.9714285714285714,0,2,bound,0.9714285714285714,bound_constraint,"constrained,bound"
