source_file,Video #,Cell,Track,keep_for_condensate_pool,filter_rule,filter_reason,n_valid_behavior_frames,n_diffusive,n_constrained,n_bound,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,dominant_state,dominant_state_name,dominant_fraction,category,present_states
multi,3,2,75,True,multi_all_three,frac_constrained=0.476 > 0.150; max_consecutive_diffusive=3 < 4,21,3,10,8,0.14285714285714285,0.47619047619047616,0.38095238095238093,3,1,constrained,0.47619047619047616,all_three,"diffusive,constrained,bound"
multi,3,2,76,False,reject_all_three,"frac_constrained=0.667, max_consecutive_diffusive=4",33,4,22,7,0.12121212121212122,0.6666666666666666,0.21212121212121213,4,1,constrained,0.6666666666666666,all_three,"diffusive,constrained,bound"
multi,3,2,83,False,reject_constraint_diffusion,"frac_constrained=0.600, max_consecutive_diffusive=4",10,4,6,0,0.4,0.6,0.0,4,1,constrained,0.6,constraint_diffusion,"diffusive,constrained"
multi,3,2,101,False,reject_all_three,"frac_constrained=0.280, max_consecutive_diffusive=8",50,15,14,21,0.3,0.28,0.42,8,2,bound,0.42,all_three,"diffusive,constrained,bound"
multi,3,2,105,False,reject_constraint_diffusion,"frac_constrained=0.156, max_consecutive_diffusive=15",45,38,7,0,0.8444444444444444,0.15555555555555556,0.0,15,0,diffusive,0.8444444444444444,constraint_diffusion,"diffusive,constrained"
multi,3,2,115,False,reject_constraint_diffusion,"frac_constrained=0.667, max_consecutive_diffusive=6",18,6,12,0,0.3333333333333333,0.6666666666666666,0.0,6,1,constrained,0.6666666666666666,constraint_diffusion,"diffusive,constrained"
multi,3,2,116,True,multi_constraint_diffusion,frac_constrained=0.800 >= 0.300; max_consecutive_diffusive=3 < 4,15,3,12,0,0.2,0.8,0.0,3,1,constrained,0.8,constraint_diffusion,"diffusive,constrained"
multi,3,2,118,True,multi_bound_constraint,frac_constrained=0.382 >= 0.150,34,0,13,21,0.0,0.38235294117647056,0.6176470588235294,0,2,bound,0.6176470588235294,bound_constraint,"constrained,bound"
multi,3,2,126,False,reject_constraint_diffusion,"frac_constrained=0.667, max_consecutive_diffusive=4",12,4,8,0,0.3333333333333333,0.6666666666666666,0.0,4,1,constrained,0.6666666666666666,constraint_diffusion,"diffusive,constrained"
multi,3,2,128,True,multi_bound_constraint,frac_constrained=0.421 >= 0.150,38,0,16,22,0.0,0.42105263157894735,0.5789473684210527,0,2,bound,0.5789473684210527,bound_constraint,"constrained,bound"
multi,3,2,129,True,multi_bound_constraint,frac_constrained=0.333 >= 0.150,18,0,6,12,0.0,0.3333333333333333,0.6666666666666666,0,2,bound,0.6666666666666666,bound_constraint,"constrained,bound"
multi,3,2,132,True,multi_bound_constraint,frac_constrained=0.250 >= 0.150,12,0,3,9,0.0,0.25,0.75,0,2,bound,0.75,bound_constraint,"constrained,bound"
multi,4,1,5,False,reject_constraint_diffusion,"frac_constrained=0.273, max_consecutive_diffusive=8",11,8,3,0,0.7272727272727273,0.2727272727272727,0.0,8,0,diffusive,0.7272727272727273,constraint_diffusion,"diffusive,constrained"
multi,5,1,1,False,reject_constraint_diffusion,"frac_constrained=0.225, max_consecutive_diffusive=11",40,31,9,0,0.775,0.225,0.0,11,0,diffusive,0.775,constraint_diffusion,"diffusive,constrained"
multi,5,1,3,False,reject_constraint_diffusion,"frac_constrained=0.281, max_consecutive_diffusive=11",32,23,9,0,0.71875,0.28125,0.0,11,0,diffusive,0.71875,constraint_diffusion,"diffusive,constrained"
multi,5,1,4,False,reject_constraint_diffusion,"frac_constrained=0.583, max_consecutive_diffusive=5",12,5,7,0,0.4166666666666667,0.5833333333333334,0.0,5,1,constrained,0.5833333333333334,constraint_diffusion,"diffusive,constrained"
multi,5,1,7,True,multi_constraint_diffusion,frac_constrained=0.750 >= 0.300; max_consecutive_diffusive=3 < 4,12,3,9,0,0.25,0.75,0.0,3,1,constrained,0.75,constraint_diffusion,"diffusive,constrained"
multi,5,1,10,False,reject_constraint_diffusion,"frac_constrained=0.250, max_consecutive_diffusive=9",12,9,3,0,0.75,0.25,0.0,9,0,diffusive,0.75,constraint_diffusion,"diffusive,constrained"
multi,5,1,35,False,reject_constraint_diffusion,"frac_constrained=0.564, max_consecutive_diffusive=7",39,17,22,0,0.4358974358974359,0.5641025641025641,0.0,7,1,constrained,0.5641025641025641,constraint_diffusion,"diffusive,constrained"
multi,5,1,37,False,reject_constraint_diffusion,"frac_constrained=0.250, max_consecutive_diffusive=17",28,21,7,0,0.75,0.25,0.0,17,0,diffusive,0.75,constraint_diffusion,"diffusive,constrained"
multi,5,1,46,True,multi_all_three,frac_constrained=0.421 > 0.150; max_consecutive_diffusive=3 < 4,57,3,24,30,0.05263157894736842,0.42105263157894735,0.5263157894736842,3,2,bound,0.5263157894736842,all_three,"diffusive,constrained,bound"
multi,5,1,55,False,reject_constraint_diffusion,"frac_constrained=0.368, max_consecutive_diffusive=8",19,12,7,0,0.631578947368421,0.3684210526315789,0.0,8,0,diffusive,0.631578947368421,constraint_diffusion,"diffusive,constrained"
multi,5,1,65,False,reject_constraint_diffusion,"frac_constrained=0.808, max_consecutive_diffusive=5",26,5,21,0,0.19230769230769232,0.8076923076923077,0.0,5,1,constrained,0.8076923076923077,constraint_diffusion,"diffusive,constrained"
multi,5,2,11,True,multi_bound_constraint,frac_constrained=0.316 >= 0.150,19,0,6,13,0.0,0.3157894736842105,0.6842105263157895,0,2,bound,0.6842105263157895,bound_constraint,"constrained,bound"
multi,5,2,12,False,reject_constraint_diffusion,"frac_constrained=0.300, max_consecutive_diffusive=7",10,7,3,0,0.7,0.3,0.0,7,0,diffusive,0.7,constraint_diffusion,"diffusive,constrained"
multi,5,2,13,True,multi_bound_constraint,frac_constrained=0.440 >= 0.150,25,0,11,14,0.0,0.44,0.56,0,2,bound,0.56,bound_constraint,"constrained,bound"
multi,5,2,15,True,multi_bound_constraint,frac_constrained=0.796 >= 0.150,49,0,39,10,0.0,0.7959183673469388,0.20408163265306123,0,1,constrained,0.7959183673469388,bound_constraint,"constrained,bound"
multi,5,2,21,True,multi_bound_constraint,frac_constrained=0.429 >= 0.150,21,0,9,12,0.0,0.42857142857142855,0.5714285714285714,0,2,bound,0.5714285714285714,bound_constraint,"constrained,bound"
multi,5,2,23,False,reject_constraint_diffusion,"frac_constrained=0.417, max_consecutive_diffusive=7",12,7,5,0,0.5833333333333334,0.4166666666666667,0.0,7,0,diffusive,0.5833333333333334,constraint_diffusion,"diffusive,constrained"
multi,5,3,19,False,reject_constraint_diffusion,"frac_constrained=0.273, max_consecutive_diffusive=8",11,8,3,0,0.7272727272727273,0.2727272727272727,0.0,8,0,diffusive,0.7272727272727273,constraint_diffusion,"diffusive,constrained"
multi,5,3,26,False,reject_all_three,"frac_constrained=0.538, max_consecutive_diffusive=5",26,8,14,4,0.3076923076923077,0.5384615384615384,0.15384615384615385,5,1,constrained,0.5384615384615384,all_three,"diffusive,constrained,bound"
multi,5,3,29,False,reject_constraint_diffusion,"frac_constrained=0.381, max_consecutive_diffusive=7",21,13,8,0,0.6190476190476191,0.38095238095238093,0.0,7,0,diffusive,0.6190476190476191,constraint_diffusion,"diffusive,constrained"
multi,5,3,43,True,multi_bound_constraint,frac_constrained=0.619 >= 0.150,21,0,13,8,0.0,0.6190476190476191,0.38095238095238093,0,1,constrained,0.6190476190476191,bound_constraint,"constrained,bound"
multi,5,3,66,False,reject_all_three,"frac_constrained=0.368, max_consecutive_diffusive=4",19,7,7,5,0.3684210526315789,0.3684210526315789,0.2631578947368421,4,1,constrained,0.3684210526315789,all_three,"diffusive,constrained,bound"
multi,5,3,74,True,multi_constraint_diffusion,frac_constrained=0.700 >= 0.300; max_consecutive_diffusive=3 < 4,10,3,7,0,0.3,0.7,0.0,3,1,constrained,0.7,constraint_diffusion,"diffusive,constrained"
multi,5,3,87,True,multi_all_three,frac_constrained=0.417 > 0.150; max_consecutive_diffusive=3 < 4,12,3,5,4,0.25,0.4166666666666667,0.3333333333333333,3,1,constrained,0.4166666666666667,all_three,"diffusive,constrained,bound"
multi,5,3,88,True,multi_all_three,frac_constrained=0.689 > 0.150; max_consecutive_diffusive=3 < 4,90,3,62,25,0.03333333333333333,0.6888888888888889,0.2777777777777778,3,1,constrained,0.6888888888888889,all_three,"diffusive,constrained,bound"
multi,5,3,99,True,multi_bound_constraint,frac_constrained=0.910 >= 0.150,78,0,71,7,0.0,0.9102564102564102,0.08974358974358974,0,1,constrained,0.9102564102564102,bound_constraint,"constrained,bound"
multi,5,3,100,False,reject_all_three,"frac_constrained=0.293, max_consecutive_diffusive=6",41,6,12,23,0.14634146341463414,0.2926829268292683,0.5609756097560976,6,2,bound,0.5609756097560976,all_three,"diffusive,constrained,bound"
multi,5,3,102,False,reject_constraint_diffusion,"frac_constrained=0.441, max_consecutive_diffusive=10",34,19,15,0,0.5588235294117647,0.4411764705882353,0.0,10,0,diffusive,0.5588235294117647,constraint_diffusion,"diffusive,constrained"
multi,5,3,132,False,reject_all_three,"frac_constrained=0.279, max_consecutive_diffusive=4",61,4,17,40,0.06557377049180328,0.2786885245901639,0.6557377049180327,4,2,bound,0.6557377049180327,all_three,"diffusive,constrained,bound"
multi,5,3,140,False,reject_all_three,"frac_constrained=0.879, max_consecutive_diffusive=5",99,8,87,4,0.08080808080808081,0.8787878787878788,0.04040404040404041,5,1,constrained,0.8787878787878788,all_three,"diffusive,constrained,bound"
multi,5,3,181,False,reject_all_three,"frac_constrained=0.607, max_consecutive_diffusive=7",28,7,17,4,0.25,0.6071428571428571,0.14285714285714285,7,1,constrained,0.6071428571428571,all_three,"diffusive,constrained,bound"
multi,5,3,191,True,multi_bound_constraint,frac_constrained=0.776 >= 0.150,49,0,38,11,0.0,0.7755102040816326,0.22448979591836735,0,1,constrained,0.7755102040816326,bound_constraint,"constrained,bound"
multi,5,3,212,True,multi_bound_constraint,frac_constrained=0.462 >= 0.150,13,0,6,7,0.0,0.46153846153846156,0.5384615384615384,0,2,bound,0.5384615384615384,bound_constraint,"constrained,bound"
multi,5,3,222,True,multi_bound_constraint,frac_constrained=0.804 >= 0.150,56,0,45,11,0.0,0.8035714285714286,0.19642857142857142,0,1,constrained,0.8035714285714286,bound_constraint,"constrained,bound"
multi,5,3,231,True,multi_bound_constraint,frac_constrained=0.640 >= 0.150,50,0,32,18,0.0,0.64,0.36,0,1,constrained,0.64,bound_constraint,"constrained,bound"
multi,5,3,233,False,reject_constraint_diffusion,"frac_constrained=0.826, max_consecutive_diffusive=4",23,4,19,0,0.17391304347826086,0.8260869565217391,0.0,4,1,constrained,0.8260869565217391,constraint_diffusion,"diffusive,constrained"
multi,5,3,235,True,multi_all_three,frac_constrained=0.841 > 0.150; max_consecutive_diffusive=3 < 4,69,6,58,5,0.08695652173913043,0.8405797101449275,0.07246376811594203,3,1,constrained,0.8405797101449275,all_three,"diffusive,constrained,bound"
