source_file,Video #,Cell,Track,keep_for_condensate_pool,filter_rule,filter_reason,n_valid_behavior_frames,n_diffusive,n_constrained,n_bound,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,dominant_state,dominant_state_name,dominant_fraction,category,present_states
single,3,4,139,True,single_like_bound,"dominant=bound, fraction=0.941",17,0,1,16,0.0,0.058823529411764705,0.9411764705882353,0,2,bound,0.9411764705882353,bound_constraint,"constrained,bound"
single,3,4,142,True,single_like_bound,"dominant=bound, fraction=0.900",10,0,1,9,0.0,0.1,0.9,0,2,bound,0.9,bound_constraint,"constrained,bound"
single,3,4,143,True,single_like_bound,"dominant=bound, fraction=1.000",12,0,0,12,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,3,4,145,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,3,4,146,True,single_like_bound,"dominant=bound, fraction=0.900",20,0,2,18,0.0,0.1,0.9,0,2,bound,0.9,bound_constraint,"constrained,bound"
single,3,4,154,True,single_like_bound,"dominant=bound, fraction=0.964",28,0,1,27,0.0,0.03571428571428571,0.9642857142857143,0,2,bound,0.9642857142857143,bound_constraint,"constrained,bound"
single,3,4,156,True,single_like_constrained,"dominant=constrained, fraction=1.000",16,0,16,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,3,4,157,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",10,10,0,0,1.0,0.0,0.0,10,0,diffusive,1.0,other,diffusive
single,3,4,158,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",11,10,1,0,0.9090909090909091,0.09090909090909091,0.0,7,0,diffusive,0.9090909090909091,constraint_diffusion,"diffusive,constrained"
single,3,4,159,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",19,19,0,0,1.0,0.0,0.0,19,0,diffusive,1.0,other,diffusive
single,3,4,166,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",13,13,0,0,1.0,0.0,0.0,13,0,diffusive,1.0,other,diffusive
single,3,4,168,True,single_like_bound,"dominant=bound, fraction=1.000",26,0,0,26,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,1,2,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",19,19,0,0,1.0,0.0,0.0,19,0,diffusive,1.0,other,diffusive
single,4,1,12,True,single_like_constrained,"dominant=constrained, fraction=1.000",16,0,16,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,4,1,13,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",14,14,0,0,1.0,0.0,0.0,14,0,diffusive,1.0,other,diffusive
single,4,1,18,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,4,1,20,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",15,15,0,0,1.0,0.0,0.0,15,0,diffusive,1.0,other,diffusive
single,4,1,22,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",15,15,0,0,1.0,0.0,0.0,15,0,diffusive,1.0,other,diffusive
single,4,1,23,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",12,12,0,0,1.0,0.0,0.0,12,0,diffusive,1.0,other,diffusive
single,4,1,24,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",12,12,0,0,1.0,0.0,0.0,12,0,diffusive,1.0,other,diffusive
single,4,1,25,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,4,1,27,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,4,1,29,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",16,14,2,0,0.875,0.125,0.0,7,0,diffusive,0.875,constraint_diffusion,"diffusive,constrained"
single,4,1,30,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",31,31,0,0,1.0,0.0,0.0,31,0,diffusive,1.0,other,diffusive
single,4,1,36,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",18,18,0,0,1.0,0.0,0.0,18,0,diffusive,1.0,other,diffusive
single,4,1,40,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",10,6,4,0,0.6,0.4,0.0,6,0,diffusive,0.6,constraint_diffusion,"diffusive,constrained"
single,4,1,43,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",14,13,1,0,0.9285714285714286,0.07142857142857142,0.0,7,0,diffusive,0.9285714285714286,constraint_diffusion,"diffusive,constrained"
single,4,1,46,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",10,10,0,0,1.0,0.0,0.0,10,0,diffusive,1.0,other,diffusive
single,4,1,51,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",10,9,1,0,0.9,0.1,0.0,5,0,diffusive,0.9,constraint_diffusion,"diffusive,constrained"
single,4,1,56,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",12,12,0,0,1.0,0.0,0.0,12,0,diffusive,1.0,other,diffusive
single,4,1,57,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",18,18,0,0,1.0,0.0,0.0,18,0,diffusive,1.0,other,diffusive
single,4,1,60,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",10,9,1,0,0.9,0.1,0.0,6,0,diffusive,0.9,constraint_diffusion,"diffusive,constrained"
single,4,1,61,True,single_like_bound,"dominant=bound, fraction=1.000",25,0,0,25,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,1,62,True,single_like_bound,"dominant=bound, fraction=1.000",12,0,0,12,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,1,64,True,single_like_bound,"dominant=bound, fraction=1.000",21,0,0,21,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,1,68,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",13,11,2,0,0.8461538461538461,0.15384615384615385,0.0,11,0,diffusive,0.8461538461538461,constraint_diffusion,"diffusive,constrained"
single,4,1,69,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",18,18,0,0,1.0,0.0,0.0,18,0,diffusive,1.0,other,diffusive
single,4,1,73,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",15,15,0,0,1.0,0.0,0.0,15,0,diffusive,1.0,other,diffusive
single,4,1,81,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",19,19,0,0,1.0,0.0,0.0,19,0,diffusive,1.0,other,diffusive
single,4,1,83,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",13,13,0,0,1.0,0.0,0.0,13,0,diffusive,1.0,other,diffusive
single,4,1,85,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",11,9,2,0,0.8181818181818182,0.18181818181818182,0.0,5,0,diffusive,0.8181818181818182,constraint_diffusion,"diffusive,constrained"
single,4,1,86,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",12,12,0,0,1.0,0.0,0.0,12,0,diffusive,1.0,other,diffusive
single,4,1,91,True,single_like_bound,"dominant=bound, fraction=1.000",20,0,0,20,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,1,93,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",11,10,1,0,0.9090909090909091,0.09090909090909091,0.0,7,0,diffusive,0.9090909090909091,constraint_diffusion,"diffusive,constrained"
single,4,1,95,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",10,10,0,0,1.0,0.0,0.0,10,0,diffusive,1.0,other,diffusive
single,4,1,104,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",17,17,0,0,1.0,0.0,0.0,17,0,diffusive,1.0,other,diffusive
single,4,1,108,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",10,10,0,0,1.0,0.0,0.0,10,0,diffusive,1.0,other,diffusive
single,4,1,111,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,4,1,114,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",22,21,1,0,0.9545454545454546,0.045454545454545456,0.0,17,0,diffusive,0.9545454545454546,constraint_diffusion,"diffusive,constrained"
single,4,1,119,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,4,1,126,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",10,8,2,0,0.8,0.2,0.0,8,0,diffusive,0.8,constraint_diffusion,"diffusive,constrained"
single,4,1,130,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",35,33,2,0,0.9428571428571428,0.05714285714285714,0.0,28,0,diffusive,0.9428571428571428,constraint_diffusion,"diffusive,constrained"
single,4,1,133,True,single_like_bound,"dominant=bound, fraction=1.000",15,0,0,15,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,1,140,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",11,10,1,0,0.9090909090909091,0.09090909090909091,0.0,6,0,diffusive,0.9090909090909091,constraint_diffusion,"diffusive,constrained"
single,4,1,141,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",12,12,0,0,1.0,0.0,0.0,12,0,diffusive,1.0,other,diffusive
single,4,1,142,True,single_like_bound,"dominant=bound, fraction=1.000",38,0,0,38,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,1,155,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",13,13,0,0,1.0,0.0,0.0,13,0,diffusive,1.0,other,diffusive
single,4,1,156,True,single_like_bound,"dominant=bound, fraction=1.000",21,0,0,21,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,1,164,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",28,26,2,0,0.9285714285714286,0.07142857142857142,0.0,22,0,diffusive,0.9285714285714286,constraint_diffusion,"diffusive,constrained"
single,4,1,167,True,single_like_bound,"dominant=bound, fraction=1.000",120,0,0,120,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,1,168,True,single_like_bound,"dominant=bound, fraction=0.895",19,0,2,17,0.0,0.10526315789473684,0.8947368421052632,0,2,bound,0.8947368421052632,bound_constraint,"constrained,bound"
single,4,2,1,True,single_like_bound,"dominant=bound, fraction=0.909",22,0,2,20,0.0,0.09090909090909091,0.9090909090909091,0,2,bound,0.9090909090909091,bound_constraint,"constrained,bound"
single,4,2,2,True,single_like_bound,"dominant=bound, fraction=0.933",15,0,1,14,0.0,0.06666666666666667,0.9333333333333333,0,2,bound,0.9333333333333333,bound_constraint,"constrained,bound"
single,4,2,4,True,single_like_bound,"dominant=bound, fraction=1.000",10,0,0,10,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,2,5,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",13,12,1,0,0.9230769230769231,0.07692307692307693,0.0,8,0,diffusive,0.9230769230769231,constraint_diffusion,"diffusive,constrained"
single,4,2,8,True,single_like_bound,"dominant=bound, fraction=0.800",10,0,2,8,0.0,0.2,0.8,0,2,bound,0.8,bound_constraint,"constrained,bound"
single,4,2,11,True,single_like_constrained,"dominant=constrained, fraction=1.000",21,0,21,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,4,2,13,True,single_like_bound,"dominant=bound, fraction=0.958",24,0,1,23,0.0,0.041666666666666664,0.9583333333333334,0,2,bound,0.9583333333333334,bound_constraint,"constrained,bound"
single,4,2,17,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",19,18,1,0,0.9473684210526315,0.05263157894736842,0.0,10,0,diffusive,0.9473684210526315,constraint_diffusion,"diffusive,constrained"
single,4,2,19,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",10,9,1,0,0.9,0.1,0.0,5,0,diffusive,0.9,constraint_diffusion,"diffusive,constrained"
single,4,2,20,True,single_like_constrained,"dominant=constrained, fraction=1.000",15,0,15,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,4,2,26,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",10,10,0,0,1.0,0.0,0.0,10,0,diffusive,1.0,other,diffusive
single,4,2,27,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",10,9,1,0,0.9,0.1,0.0,5,0,diffusive,0.9,constraint_diffusion,"diffusive,constrained"
single,4,2,38,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained,bound",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
