source_file,Video #,Cell,Track,keep_for_condensate_pool,filter_rule,filter_reason,n_valid_behavior_frames,n_diffusive,n_constrained,n_bound,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,dominant_state,dominant_state_name,dominant_fraction,category,present_states
single,3,2,47,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",47,0,1,46,0.0,0.02127659574468085,0.9787234042553191,0,2,bound,0.9787234042553191,bound_constraint,"constrained,bound"
single,3,3,8,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",29,0,0,29,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,3,3,17,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",26,0,0,26,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,3,3,19,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",16,0,0,16,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,3,3,24,True,single_like_constrained,"dominant=constrained, fraction=1.000",10,0,10,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,4,1,24,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",15,14,1,0,0.9333333333333333,0.06666666666666667,0.0,10,0,diffusive,0.9333333333333333,constraint_diffusion,"diffusive,constrained"
single,4,1,25,True,single_like_constrained,"dominant=constrained, fraction=1.000",13,0,13,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,4,1,26,True,single_like_constrained,"dominant=constrained, fraction=1.000",29,0,29,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,4,1,28,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",15,14,1,0,0.9333333333333333,0.06666666666666667,0.0,10,0,diffusive,0.9333333333333333,constraint_diffusion,"diffusive,constrained"
single,4,1,31,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",22,22,0,0,1.0,0.0,0.0,22,0,diffusive,1.0,other,diffusive
single,4,1,32,True,single_like_constrained,"dominant=constrained, fraction=1.000",11,0,11,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,4,1,35,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",10,0,1,9,0.0,0.1,0.9,0,2,bound,0.9,bound_constraint,"constrained,bound"
single,4,1,37,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",52,0,0,52,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,1,39,True,single_like_constrained,"dominant=constrained, fraction=1.000",11,0,11,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,4,1,41,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",16,0,0,16,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,1,45,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",10,10,0,0,1.0,0.0,0.0,10,0,diffusive,1.0,other,diffusive
single,4,1,46,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,8,3,0,0.7272727272727273,0.2727272727272727,0.0,5,0,diffusive,0.7272727272727273,constraint_diffusion,"diffusive,constrained"
single,4,1,56,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",12,10,2,0,0.8333333333333334,0.16666666666666666,0.0,10,0,diffusive,0.8333333333333334,constraint_diffusion,"diffusive,constrained"
single,4,1,61,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,4,1,62,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",27,0,3,24,0.0,0.1111111111111111,0.8888888888888888,0,2,bound,0.8888888888888888,bound_constraint,"constrained,bound"
