protein,dataset_name,condition,replicate,track_id,distance_to_H2B_Bound,distance_to_MCM2_Bound,P_H2B_Bound,P_MCM2_Bound,closer_to_bound_control
NONO,HAP1-0426-CT,CT,426,195,1.6117794290247927,1.5655773673537903,0.49372132703833793,0.5062786729616621,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,199,1.6405504618844104,1.5942074715182624,0.4935895169540079,0.5064104830459921,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,201,1.6117794290247927,1.5655773673537903,0.49372132703833793,0.5062786729616621,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,203,1.5021376670343898,1.4567253757713625,0.49424857592071236,0.5057514240792876,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,204,1.2147855718181688,1.1767948548555314,0.49609404005727864,0.5039059599427214,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,218,0.28422663873300463,0.33103155279935387,0.5011694639736711,0.4988305360263289,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,219,1.0750219445236187,1.028126705910122,0.4957644836351839,0.5042355163648161,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,222,1.6117794290247927,1.5655773673537903,0.49372132703833793,0.5062786729616621,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,225,1.439859326788732,1.3929752658166328,0.4943144829545455,0.5056855170454545,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,234,1.4719944874564463,1.4250772120313848,0.49418266908676634,0.5058173309132337,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,238,2.931579441748921,2.9785212467033695,0.5117138272856374,0.48828617271436264,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,239,1.6698102672175326,1.623345327301972,0.4934577077608189,0.5065422922391811,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,258,1.5021376670343898,1.4567253757713625,0.49424857592071236,0.5057514240792876,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,263,1.5021376670343898,1.4567253757713625,0.49424857592071236,0.5057514240792876,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,268,1.6405504618844104,1.5942074715182624,0.4935895169540079,0.5064104830459921,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,269,3.2960557120619303,3.3429928481461624,0.5131630732618007,0.4868369267381993,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,270,1.3362312971304606,1.293406655594338,0.49517129154214623,0.5048287084578538,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,275,1.5021376670343898,1.4567253757713625,0.49424857592071236,0.5057514240792876,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,277,1.5286726201080816,1.4830250530835158,0.49411676245499747,0.5058832375450025,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,282,0.1967466105627377,0.1498048056082897,0.4992579126289898,0.5007420873710102,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,286,1.6698102672175326,1.623345327301972,0.4934577077608189,0.5065422922391811,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,292,0.8591451423968762,0.8122217708057105,0.49662133727297975,0.5033786627270203,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,294,1.296363686611269,1.2546558681343731,0.49543493089338064,0.5045650691066194,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,296,1.6698102672175326,1.623345327301972,0.4934577077608189,0.5065422922391811,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,297,1.6117794290247927,1.5655773673537903,0.49372132703833793,0.5062786729616621,neither_clear_margin
NONO,HAP1-0426-CT,CT,426,300,1.6698102672175326,1.623345327301972,0.4934577077608189,0.5065422922391811,neither_clear_margin
TDP43,WT-0416-CT,CT,416,11,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,14,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,18,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,19,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,20,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,31,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,38,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,44,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,22,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,39,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,47,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,48,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,50,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,62,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,3,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,25,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,37,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,1,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,2,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,5,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,8,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,9,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,10,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,14,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,26,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,27,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,34,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,35,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,40,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,48,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,56,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,2,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,22,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,26,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,30,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,43,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,54,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,74,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,85,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,95,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,99,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,100,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,1,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,8,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,16,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,17,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,18,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,26,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,27,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,32,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,33,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,41,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,18,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,21,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,22,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,31,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,38,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,44,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,48,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,49,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,65,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,88,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,91,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,100,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,106,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,108,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,110,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,112,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,139,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,143,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,148,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,149,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,151,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,155,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,156,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,159,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,161,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,163,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,2,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,4,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,5,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,10,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,12,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,28,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,33,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,43,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,45,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,47,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,51,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,67,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,83,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,91,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,94,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,103,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,104,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,107,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,113,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,130,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,131,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,7,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,29,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,35,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,48,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,51,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,54,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,71,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,72,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,73,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,74,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,82,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,96,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,98,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,100,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,101,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,102,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,116,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,129,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,12,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,16,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,21,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,35,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,36,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,40,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,41,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,42,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,46,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,53,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,56,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,62,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,85,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,90,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,92,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,17,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,18,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,19,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,32,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,35,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,42,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,44,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,69,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,78,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,84,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,99,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,102,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,108,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,109,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,119,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,7,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,12,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,15,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,25,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,33,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,35,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,38,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,39,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,40,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,47,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,49,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,53,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,8,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,17,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,26,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,27,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,53,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,57,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,65,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,67,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,79,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,82,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,92,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,93,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,102,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,104,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,112,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,121,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,2,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,9,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,15,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,24,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,26,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,46,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,55,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,74,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
TDP43,WT-0416-CT,CT,416,83,1.6106391331261034,1.5678761769687628,0.49418266908676634,0.5058173309132337,neither_clear_margin
