dataset_name,protein,condition,replicate,source_file,source_folder,track_id,cell_id,video_id,n_frames,track_length,is_control,control_role,P_free_like,P_chromatin_bound_like,P_mcm_bound_like,supervised_control_prediction,distance_to_NLS_centroid,distance_to_H2B_centroid,distance_to_MCM2_Bound_centroid,nearest_control_class,nearest_control_distance,control_outlier_score,is_control_outlier,max_trap_dwell_frames,mean_trap_dwell_frames,trap_prob_mean,frac_supported_high_score_windows,max_consecutive_diffusive,frac_bound,frac_constrained,frac_diffusive,max_consecutive_constrained,max_consecutive_bound,n_state_switches,trapping_score,temporal_score,n_supported_high_score_windows,supported_temporal_trapping,diffusive_burst_flag,final_control_guided_class,classification_reason,distance_to_H2B_Bound,distance_to_MCM2_Bound,genotype,treatment,distance_to_NLS,distance_to_H2B,distance_to_MCM2_Bound_HighConfidence,passed_target_protein_gate,passed_not_free_gate,passed_not_h2b_gate,passed_not_mcm2_gate,passed_temporal_support_gate,passed_no_diffusive_burst_gate,passed_control_outlier_gate,usable_feature_count,passed_feature_completeness_gate,failed_gate_count,first_failed_gate,all_failed_gates,failed_only_one_gate,near_miss_target_specific
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,113,1.0,4,55,55,False,target,0.0626578864847914,0.9373421135152086,0.0,chromatin_bound_like,5.1862802213315184,3.861649230117511,4.944171189074387,H2B,3.861649230117511,3.861649230117511,True,,,,,0.0,0.6909090909090909,0.3090909090909091,0.0,7.0,19.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.8560842614765795,4.944171189074387,WT,CT,5.1862802213315184,3.861649230117511,4.944171189074387,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,134,1.0,4,17,17,False,target,0.5993749784892177,0.4006250215107823,0.0,free_like,0.8300088705205678,3.1662066901155024,4.650436280347616,NLS,0.8300088705205678,0.8300088705205678,False,,,,,9.0,0.0,0.4705882352941176,0.5294117647058824,8.0,0.0,1.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.4762394054939738,4.650436280347616,WT,CT,0.8300088705205678,3.1662066901155024,4.650436280347616,True,True,True,True,False,False,False,7,True,3,temporal_support,temporal_support;no_diffusive_burst;control_outlier,False,False
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,148,1.0,4,60,60,False,target,0.41,0.59,0.0,chromatin_bound_like,3.861415607657983,4.7600748083487385,6.513331505370072,NLS,3.861415607657983,3.861415607657983,True,,,,,10.0,0.0,0.5666666666666667,0.4333333333333333,16.0,0.0,7.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.4044841532350985,6.513331505370072,WT,CT,3.861415607657983,4.7600748083487385,6.513331505370072,True,True,True,True,False,True,True,7,True,1,temporal_support,temporal_support,True,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,72,2.0,4,39,39,False,target,0.46,0.54,0.0,chromatin_bound_like,3.0081878505679693,4.202257758145033,5.097634432842535,NLS,3.0081878505679693,3.0081878505679693,False,,,,,13.0,0.4871794871794871,0.1025641025641025,0.4102564102564102,2.0,19.0,5.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.6022276513989153,5.097634432842535,WT,CT,3.0081878505679693,4.202257758145033,5.097634432842535,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,82,2.0,4,79,79,False,target,0.0,1.0,0.0,chromatin_bound_like,5.538863398399498,4.390948140290385,5.912196527914594,H2B,4.390948140290385,4.390948140290385,True,,,,,0.0,0.4556962025316455,0.5443037974683544,0.0,21.0,14.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,5.912196527914594,WT,CT,5.538863398399498,4.390948140290385,5.912196527914594,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,82,2.0,4,79,79,False,target,0.0,1.0,0.0,chromatin_bound_like,5.538863398399498,4.390948140290385,5.912196527914594,H2B,4.390948140290385,4.390948140290385,True,,,,,0.0,0.4556962025316455,0.5443037974683544,0.0,21.0,14.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.7490220643921977,5.912196527914594,WT,CT,5.538863398399498,4.390948140290385,5.912196527914594,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,10,3.0,4,14,14,False,target,0.5871544811630377,0.4128455188369622,0.0,free_like,0.9019589564862848,3.750410021499616,4.917897598283703,NLS,0.9019589564862848,0.9019589564862848,False,,,,,10.0,0.0,0.2857142857142857,0.7142857142857143,4.0,0.0,1.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.5558116880159256,4.917897598283703,WT,CT,0.9019589564862848,3.750410021499616,4.917897598283703,True,True,True,True,False,False,False,7,True,3,temporal_support,temporal_support;no_diffusive_burst;control_outlier,False,False
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,15,3.0,4,12,12,False,target,0.5717301342073184,0.4282698657926817,0.0,free_like,0.9692021981889958,2.879350181990065,4.337101471433474,NLS,0.9692021981889958,0.9692021981889958,False,,,,,5.0,0.0,0.3333333333333333,0.6666666666666666,4.0,0.0,2.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6117794290247927,4.337101471433474,WT,CT,0.9692021981889958,2.879350181990065,4.337101471433474,True,True,True,True,False,False,False,7,True,3,temporal_support,temporal_support;no_diffusive_burst;control_outlier,False,False
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,65,3.0,4,40,40,False,target,0.103197887191096,0.896802112808904,0.0,chromatin_bound_like,3.682135269799408,4.818029076972952,6.351075804496011,NLS,3.682135269799408,3.682135269799408,True,,,,,13.0,0.0,0.675,0.325,27.0,0.0,1.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.1456726701524655,6.351075804496011,WT,CT,3.682135269799408,4.818029076972952,6.351075804496011,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,80,3.0,4,60,60,False,target,0.1966666666666666,0.8033333333333333,0.0,chromatin_bound_like,5.894000346931799,6.179382286470433,7.794912180584201,NLS,5.894000346931799,5.894000346931799,True,,,,,6.0,0.0,0.55,0.45,14.0,0.0,11.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.4044841532350985,7.794912180584201,WT,CT,5.894000346931799,6.179382286470433,7.794912180584201,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,29,4.0,4,34,34,False,target,0.49,0.51,0.0,chromatin_bound_like,3.0570940819408845,3.243477684810452,5.0071306716601685,NLS,3.0570940819408845,3.0570940819408845,False,,,,,5.0,0.1470588235294117,0.5,0.3529411764705882,8.0,5.0,6.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.0310643095975178,5.0071306716601685,WT,CT,3.0570940819408845,3.243477684810452,5.0071306716601685,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,85,4.0,4,103,103,False,target,0.01,0.99,0.0,chromatin_bound_like,5.365168941585656,3.941458215909318,5.004254284370708,H2B,3.941458215909318,3.941458215909318,True,,,,,0.0,0.6699029126213593,0.3300970873786408,0.0,31.0,44.0,4.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,5.004254284370708,WT,CT,5.365168941585656,3.941458215909318,5.004254284370708,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,85,4.0,4,103,103,False,target,0.01,0.99,0.0,chromatin_bound_like,5.365168941585656,3.941458215909318,5.004254284370708,H2B,3.941458215909318,3.941458215909318,True,,,,,0.0,0.6699029126213593,0.3300970873786408,0.0,31.0,44.0,4.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,2.5584204979572487,5.004254284370708,WT,CT,5.365168941585656,3.941458215909318,5.004254284370708,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,97,4.0,4,98,98,False,target,0.0133333333333333,0.9866666666666668,0.0,chromatin_bound_like,5.3812385951116095,4.038890155120866,5.226745181932817,H2B,4.038890155120866,4.038890155120866,True,,,,,0.0,0.6224489795918368,0.3775510204081632,0.0,14.0,34.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,5.226745181932817,WT,CT,5.3812385951116095,4.038890155120866,5.226745181932817,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,97,4.0,4,98,98,False,target,0.0133333333333333,0.9866666666666668,0.0,chromatin_bound_like,5.3812385951116095,4.038890155120866,5.226745181932817,H2B,4.038890155120866,4.038890155120866,True,,,,,0.0,0.6224489795918368,0.3775510204081632,0.0,14.0,34.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,2.359280714459911,5.226745181932817,WT,CT,5.3812385951116095,4.038890155120866,5.226745181932817,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,124,4.0,4,10,10,False,target,0.5217781549375305,0.4782218450624695,0.0,free_like,3.194035338638701,0.7873648358786869,2.447626418556672,H2B,0.7873648358786869,0.7873648358786869,False,,,,,0.0,0.5,0.5,0.0,5.0,5.0,1.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.5749167105373727,2.447626418556672,WT,CT,3.194035338638701,0.7873648358786869,2.447626418556672,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,5,5.0,4,87,87,False,target,0.03,0.97,0.0,chromatin_bound_like,5.66166158140219,4.532930584867453,6.071739363297342,H2B,4.532930584867453,4.532930584867453,True,,,,,0.0,0.4137931034482758,0.5862068965517241,0.0,32.0,18.0,6.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,6.071739363297342,WT,CT,5.66166158140219,4.532930584867453,6.071739363297342,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,5,5.0,4,87,87,False,target,0.03,0.97,0.0,chromatin_bound_like,5.66166158140219,4.532930584867453,6.071739363297342,H2B,4.532930584867453,4.532930584867453,True,,,,,0.0,0.4137931034482758,0.5862068965517241,0.0,32.0,18.0,6.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,2.0083467593881017,6.071739363297342,WT,CT,5.66166158140219,4.532930584867453,6.071739363297342,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,8,5.0,4,90,90,False,target,0.0033333333333333,0.9966666666666668,0.0,chromatin_bound_like,5.255509235906468,3.936131224264803,5.154155048669041,H2B,3.936131224264803,3.936131224264803,True,,,,,0.0,0.6333333333333333,0.3666666666666666,0.0,12.0,23.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,5.154155048669041,WT,CT,5.255509235906468,3.936131224264803,5.154155048669041,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,8,5.0,4,90,90,False,target,0.0033333333333333,0.9966666666666668,0.0,chromatin_bound_like,5.255509235906468,3.936131224264803,5.154155048669041,H2B,3.936131224264803,3.936131224264803,True,,,,,0.0,0.6333333333333333,0.3666666666666666,0.0,12.0,23.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,2.0861969154091993,5.154155048669041,WT,CT,5.255509235906468,3.936131224264803,5.154155048669041,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,110,5.0,4,259,259,False,target,0.29,0.71,0.0,chromatin_bound_like,9.7975199818123,9.955640080140446,9.712892164494024,MCM2_Bound,9.712892164494024,9.712892164494024,True,,,,,22.0,0.8532818532818532,0.0193050193050193,0.1274131274131274,3.0,221.0,5.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,10.286091763693879,9.712892164494024,WT,CT,9.7975199818123,9.955640080140446,9.712892164494024,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,121,5.0,4,42,42,False,target,0.1566666666666666,0.8433333333333334,0.0,chromatin_bound_like,4.022062071057061,4.623321547034482,6.278148875007729,NLS,4.022062071057061,4.022062071057061,True,,,,,6.0,0.0,0.4761904761904761,0.5238095238095238,8.0,0.0,8.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.1486468942685788,6.278148875007729,WT,CT,4.022062071057061,4.623321547034482,6.278148875007729,True,True,False,True,False,False,True,7,True,3,not_h2b_like,not_h2b_like;temporal_support;no_diffusive_burst,False,False
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,122,5.0,4,82,82,False,target,0.4333333333333333,0.5666666666666667,0.0,chromatin_bound_like,8.229958066010912,9.691347849976356,10.866949596272788,NLS,8.229958066010912,8.229958066010912,True,,,,,24.0,0.0,0.2439024390243902,0.7560975609756098,5.0,0.0,13.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,2.0536472912529775,10.866949596272788,WT,CT,8.229958066010912,9.691347849976356,10.866949596272788,True,True,True,True,False,False,True,7,True,2,temporal_support,temporal_support;no_diffusive_burst,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,28,6.0,4,61,61,False,target,0.1666666666666666,0.8333333333333334,0.0,chromatin_bound_like,4.595650318612664,4.409130265499579,6.226694168717481,H2B,4.409130265499579,4.409130265499579,True,,,,,5.0,0.081967213114754,0.7377049180327869,0.180327868852459,14.0,5.0,8.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.3161278663225788,6.226694168717481,WT,CT,4.595650318612664,4.409130265499579,6.226694168717481,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,61,6.0,4,16,16,False,target,0.5426865990886804,0.4573134009113199,0.0,free_like,1.801129880264141,4.585467658506363,5.566567178669641,NLS,1.801129880264141,1.801129880264141,False,,,,,13.0,0.0,0.1875,0.8125,3.0,0.0,1.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.5021376670343898,5.566567178669641,WT,CT,1.801129880264141,4.585467658506363,5.566567178669641,True,True,True,True,False,False,False,7,True,3,temporal_support,temporal_support;no_diffusive_burst;control_outlier,False,False
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,7,7.0,4,82,82,False,target,0.0133333333333333,0.9866666666666668,0.0,chromatin_bound_like,5.055693304453773,3.678983078734551,5.072177182081897,H2B,3.678983078734551,3.678983078734551,True,,,,,0.0,0.5975609756097561,0.4024390243902439,0.0,24.0,21.0,6.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,5.072177182081897,WT,CT,5.055693304453773,3.678983078734551,5.072177182081897,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,7,7.0,4,82,82,False,target,0.0133333333333333,0.9866666666666668,0.0,chromatin_bound_like,5.055693304453773,3.678983078734551,5.072177182081897,H2B,3.678983078734551,3.678983078734551,True,,,,,0.0,0.5975609756097561,0.4024390243902439,0.0,24.0,21.0,6.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.7889750798860704,5.072177182081897,WT,CT,5.055693304453773,3.678983078734551,5.072177182081897,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,40,7.0,4,36,36,False,target,0.5383898970651432,0.4616101029348568,0.0,free_like,4.56759425352651,5.65815665470207,7.072885072869583,NLS,4.56759425352651,4.56759425352651,True,,,,,9.0,0.0,0.2777777777777778,0.7222222222222222,5.0,0.0,9.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.1568792807498853,7.072885072869583,WT,CT,4.56759425352651,5.65815665470207,7.072885072869583,True,True,True,True,False,False,True,7,True,2,temporal_support,temporal_support;no_diffusive_burst,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,54,7.0,4,54,54,False,target,0.5790780562370196,0.4209219437629805,0.0,free_like,4.655934915309462,5.926470495124651,7.305478621732975,NLS,4.655934915309462,4.655934915309462,True,,,,,11.0,0.0,0.2592592592592592,0.7407407407407407,5.0,0.0,9.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.2792547521674178,7.305478621732975,WT,CT,4.655934915309462,5.926470495124651,7.305478621732975,True,True,True,True,False,False,True,7,True,2,temporal_support,temporal_support;no_diffusive_burst,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,78,7.0,4,54,54,False,target,0.1733333333333333,0.8266666666666667,0.0,chromatin_bound_like,4.472877764501689,4.903574979849717,6.67267982369331,NLS,4.472877764501689,4.472877764501689,True,,,,,8.0,0.074074074074074,0.5555555555555556,0.3703703703703703,25.0,4.0,7.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.1776596086681705,6.67267982369331,WT,CT,4.472877764501689,4.903574979849717,6.67267982369331,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,97,7.0,4,40,40,False,target,0.1666666666666666,0.8333333333333334,0.0,chromatin_bound_like,3.903155621134628,6.007622087308241,7.201915430810423,NLS,3.903155621134628,3.903155621134628,True,,,,,17.0,0.0,0.2,0.8,4.0,0.0,6.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.1456726701524655,7.201915430810423,WT,CT,3.903155621134628,6.007622087308241,7.201915430810423,True,True,False,True,False,False,True,7,True,3,not_h2b_like,not_h2b_like;temporal_support;no_diffusive_burst,False,False
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,107,7.0,4,10,10,False,target,0.5140937630450327,0.4859062369549673,0.0,free_like,2.0359086943280857,1.9957239685699544,3.970365327923961,H2B,1.9957239685699544,1.9957239685699544,False,,,,,3.0,0.0,0.7,0.3,4.0,0.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6698102672175326,3.970365327923961,WT,CT,2.0359086943280857,1.9957239685699544,3.970365327923961,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,113,7.0,4,61,61,False,target,0.4398645538577627,0.5601354461422373,0.0,chromatin_bound_like,4.6850580434502,6.35150543879107,7.737451161618829,NLS,4.6850580434502,4.6850580434502,True,,,,,19.0,0.0,0.4754098360655737,0.5245901639344263,10.0,0.0,7.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.428319377410407,7.737451161618829,WT,CT,4.6850580434502,6.35150543879107,7.737451161618829,True,True,True,True,False,False,True,7,True,2,temporal_support,temporal_support;no_diffusive_burst,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,23,1.0,5,14,14,False,target,0.4408454153648968,0.5591545846351033,0.0,chromatin_bound_like,2.45395724894262,2.1173880781210026,4.138418565207818,H2B,2.1173880781210026,2.1173880781210026,False,,,,,3.0,0.0,0.7857142857142857,0.2142857142857142,11.0,0.0,1.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.5558116880159256,4.138418565207818,WT,CT,2.45395724894262,2.1173880781210026,4.138418565207818,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,93,1.0,5,18,18,False,target,0.590878420867591,0.4091215791324092,0.0,free_like,2.477158547629988,2.3711612061007994,4.36148519291882,H2B,2.3711612061007994,2.3711612061007994,False,,,,,4.0,0.0,0.7777777777777778,0.2222222222222222,14.0,0.0,1.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.4510119276894842,4.36148519291882,WT,CT,2.477158547629988,2.3711612061007994,4.36148519291882,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,25,2.0,5,84,84,False,target,0.15,0.85,0.0,chromatin_bound_like,7.653235041011614,7.959400084532497,9.482218540872053,NLS,7.653235041011614,7.653235041011614,True,,,,,9.0,0.0,0.6309523809523809,0.369047619047619,15.0,0.0,14.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,2.1214266725974538,9.482218540872053,WT,CT,7.653235041011614,7.959400084532497,9.482218540872053,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,36,2.0,5,54,54,False,target,0.4333333333333333,0.5666666666666667,0.0,chromatin_bound_like,4.909034003964225,3.77850037240435,5.425645543529367,H2B,3.77850037240435,3.77850037240435,True,,,,,0.0,0.2037037037037037,0.7962962962962963,0.0,31.0,11.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,5.425645543529367,WT,CT,4.909034003964225,3.77850037240435,5.425645543529367,True,True,True,True,False,True,True,7,True,1,temporal_support,temporal_support,True,True
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,36,2.0,5,54,54,False,target,0.4333333333333333,0.5666666666666667,0.0,chromatin_bound_like,4.909034003964225,3.77850037240435,5.425645543529367,H2B,3.77850037240435,3.77850037240435,True,,,,,0.0,0.2037037037037037,0.7962962962962963,0.0,31.0,11.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.0066530451763733,5.425645543529367,WT,CT,4.909034003964225,3.77850037240435,5.425645543529367,True,True,True,True,False,True,True,7,True,1,temporal_support,temporal_support,True,True
