protein,dataset_name,condition,genotype,treatment,replicate,track_id,P_free_like,P_chromatin_bound_like,P_mcm_bound_like,distance_to_NLS,distance_to_H2B,distance_to_MCM2_Bound,distance_to_H2B_Bound,distance_to_MCM2_Bound_HighConfidence,control_outlier_score,trapping_score,temporal_score,trap_prob_mean,max_trap_dwell_frames,n_supported_high_score_windows,frac_diffusive,max_consecutive_diffusive,passed_not_free_gate,passed_not_h2b_gate,passed_not_mcm2_gate,passed_temporal_support_gate,passed_no_diffusive_burst_gate,passed_control_outlier_gate,passed_feature_completeness_gate,passed_target_protein_gate,failed_gate_count,first_failed_gate,all_failed_gates,near_miss_target_specific,final_control_guided_class,classification_reason
NONO,HAP1-0426-CT,CT,HAP1,CT,426,236,0.0066666666666666,0.9933333333333332,0.0,3.928185848036968,2.1164280169966285,3.81696451300518,1.6106391331261034,3.81696451300518,2.1164280169966285,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,236,0.0066666666666666,0.9933333333333332,0.0,3.928185848036968,2.1164280169966285,3.81696451300518,0.7741826455010057,3.81696451300518,2.1164280169966285,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,242,0.1033333333333333,0.8966666666666666,0.0,4.639833553989063,3.744014384879371,5.421404946333518,1.5424578563393534,5.421404946333518,3.744014384879371,,,,,,0.04,3.0,True,False,True,False,True,True,True,True,2,not_h2b_like,not_h2b_like;temporal_support,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,244,0.0166666666666666,0.9833333333333332,0.0,6.128600098313378,5.096247692963696,6.452571476858172,1.6106391331261034,6.452571476858172,5.096247692963696,,,,,,0.0,0.0,True,False,True,False,True,True,True,True,2,not_h2b_like,not_h2b_like;temporal_support,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,244,0.0166666666666666,0.9833333333333332,0.0,6.128600098313378,5.096247692963696,6.452571476858172,2.5607735817289106,6.452571476858172,5.096247692963696,,,,,,0.0,0.0,True,False,True,False,True,True,True,True,2,not_h2b_like,not_h2b_like;temporal_support,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,245,0.0,1.0,0.0,3.4108486987097306,1.568888742315603,3.610612362020098,1.6106391331261034,3.610612362020098,1.568888742315603,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,245,0.0,1.0,0.0,3.4108486987097306,1.568888742315603,3.610612362020098,1.3407206759507828,3.610612362020098,1.568888742315603,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,248,0.1272192174092855,0.8727807825907143,0.0,2.4445864292045,5.094652103425161,6.085132787558326,1.3797173015928388,6.085132787558326,2.4445864292045,,,,,,0.7619047619047619,16.0,True,False,True,False,False,False,True,True,4,not_h2b_like,not_h2b_like;temporal_support;no_diffusive_burst;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,253,0.1245212611120629,0.8754787388879369,0.0,3.9980039039953423,1.7723641850254188,1.965263043530315,1.542448766591963,1.965263043530315,1.7723641850254188,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,254,0.0,1.0,0.0,3.608442426746099,1.1652252740017368,1.2178177737152387,1.6106391331261034,1.2178177737152387,1.1652252740017368,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,254,0.0,1.0,0.0,3.608442426746099,1.1652252740017368,1.2178177737152387,0.5891842775440835,1.2178177737152387,1.1652252740017368,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,258,0.0233333333333333,0.9766666666666668,0.0,7.211608913669017,6.4760307402978246,7.907692200125436,1.6106391331261034,7.907692200125436,6.4760307402978246,,,,,,0.0,0.0,True,False,True,False,True,True,True,True,2,not_h2b_like,not_h2b_like;temporal_support,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,258,0.0233333333333333,0.9766666666666668,0.0,7.211608913669017,6.4760307402978246,7.907692200125436,1.4287544027005532,7.907692200125436,6.4760307402978246,,,,,,0.0,0.0,True,False,True,False,True,True,True,True,2,not_h2b_like,not_h2b_like;temporal_support,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,271,0.0260483041940553,0.9739516958059448,0.0,1.7373256605303131,2.5393237588958266,4.499148021780102,1.3797173015928388,4.499148021780102,1.7373256605303131,,,,,,0.4285714285714285,5.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,272,0.5140070552455065,0.4859929447544939,0.0,1.71799978784844,2.2908028605825947,4.181335464700996,1.5286726201080816,4.181335464700996,1.71799978784844,,,,,,0.3333333333333333,5.0,True,True,True,False,True,False,True,True,2,temporal_support,temporal_support;control_outlier,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,273,0.0,1.0,0.0,1.8448853356780408,2.081049047845318,4.055549792683357,1.583523810373589,4.055549792683357,1.8448853356780408,,,,,,0.3076923076923077,4.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,274,0.8227383350649834,0.1772616649350153,0.0,0.864338137554153,3.682492475279848,4.812318002265123,1.6117794290247927,4.812318002265123,0.864338137554153,,,,,,0.75,9.0,False,True,True,False,False,False,True,True,4,not_free,not_free;temporal_support;no_diffusive_burst;control_outlier,False,free_like,High free-like control probability or NLS control role; classified as free_like.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,1,0.0,1.0,0.0,3.231132892568901,1.1627384342209857,3.1337448462045394,1.6106391331261034,3.1337448462045394,1.1627384342209857,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,1,0.0,1.0,0.0,3.231132892568901,1.1627384342209857,3.1337448462045394,1.5323910600016672,3.1337448462045394,1.1627384342209857,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,3,0.0033333333333333,0.9966666666666668,0.0,3.789798279485052,2.095444516575816,4.005378963667469,1.6106391331261034,4.005378963667469,2.095444516575816,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,3,0.0033333333333333,0.9966666666666668,0.0,3.789798279485052,2.095444516575816,4.005378963667469,0.9986074872067598,4.005378963667469,2.095444516575816,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,4,0.0,1.0,0.0,3.223102723141674,0.8055968803033735,2.595417921085809,1.6106391331261034,2.595417921085809,0.8055968803033735,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,4,0.0,1.0,0.0,3.223102723141674,0.8055968803033735,2.595417921085809,1.4944162533606948,2.595417921085809,0.8055968803033735,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,5,0.1666666666666666,0.8333333333333334,0.0,2.3164292799762056,3.3191066952043085,5.069401803153284,1.296363686611269,5.069401803153284,2.3164292799762056,,,,,,0.52,6.0,True,False,True,False,False,False,True,True,4,not_h2b_like,not_h2b_like;temporal_support;no_diffusive_burst;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,7,0.4166666666666667,0.5833333333333334,0.0,5.248998422437923,4.627259362570514,6.434598299970437,1.0976932196554445,6.434598299970437,4.627259362570514,,,,,,0.0588235294117647,3.0,True,True,True,False,True,True,True,True,1,temporal_support,temporal_support,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,9,0.7790227778453865,0.220977222154613,0.0,1.4902178955298957,2.155215728130353,3.9486543439576383,1.6698102672175326,3.9486543439576383,1.4902178955298957,,,,,,0.4,4.0,False,True,True,False,True,False,True,True,3,not_free,not_free;temporal_support;control_outlier,False,free_like,High free-like control probability or NLS control role; classified as free_like.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,11,0.0,1.0,0.0,3.57242919442443,1.6652219800304582,3.2991937027876483,1.6106391331261034,3.2991937027876483,1.6652219800304582,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,11,0.0,1.0,0.0,3.57242919442443,1.6652219800304582,3.2991937027876483,1.3407206759507828,3.2991937027876483,1.6652219800304582,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,12,0.23,0.77,0.0,2.1520751041867445,3.4156869688669143,5.2366464308687055,1.2288611432063468,5.2366464308687055,2.1520751041867445,,,,,,0.4137931034482758,9.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,13,0.1337438985464755,0.8662561014535246,0.0,1.7379129198948131,2.167082746588762,2.922908756981941,1.3159709433861118,2.922908756981941,1.7379129198948131,,,,,,0.375,6.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,17,0.0,1.0,0.0,3.2139831604990285,1.0183111691212972,2.910582814049934,1.5933159640983436,2.910582814049934,1.0183111691212972,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,19,0.0266666666666666,0.9733333333333334,0.0,3.273556682414349,0.9382514082908452,2.72123938386851,1.6106391331261034,2.72123938386851,0.9382514082908452,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,19,0.0266666666666666,0.9733333333333334,0.0,3.273556682414349,0.9382514082908452,2.72123938386851,1.2289174177821662,2.72123938386851,0.9382514082908452,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,20,0.0366666666666666,0.9633333333333334,0.0,5.983353922306841,5.318143452680035,6.703202596669655,2.9609016302239652,6.703202596669655,5.318143452680035,,,,,,0.0357142857142857,4.0,True,False,True,False,True,True,True,True,2,not_h2b_like,not_h2b_like;temporal_support,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,21,0.055543387567793,0.9444566124322068,0.0,3.320888619901444,1.4290761301400028,3.4896705151944283,1.6106391331261034,3.4896705151944283,1.4290761301400028,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,21,0.055543387567793,0.9444566124322068,0.0,3.320888619901444,1.4290761301400028,3.4896705151944283,1.4447246839497323,3.4896705151944283,1.4290761301400028,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,33,0.0,1.0,0.0,4.518003278546501,2.5359615941654603,2.720879980071728,3.056257587979962,2.720879980071728,2.5359615941654603,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,40,0.0,1.0,0.0,3.5923391394243738,1.0449920120853773,1.771824185287857,1.6106391331261034,1.771824185287857,1.0449920120853773,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,40,0.0,1.0,0.0,3.5923391394243738,1.0449920120853773,1.771824185287857,0.3787029447528579,1.771824185287857,1.0449920120853773,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,44,0.021086012061684,0.978913987938316,0.0,2.3782692524851363,2.018091776402392,4.131167564962424,1.5558116880159256,4.131167564962424,2.018091776402392,,,,,,0.2142857142857142,3.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,50,0.0033333333333333,0.9966666666666668,0.0,3.285800796880572,1.3589514541753078,3.3980606827807374,1.6106391331261034,3.3980606827807374,1.3589514541753078,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,50,0.0033333333333333,0.9966666666666668,0.0,3.285800796880572,1.3589514541753078,3.3980606827807374,1.3141432126066568,3.3980606827807374,1.3589514541753078,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,53,0.0133333333333333,0.9866666666666668,0.0,3.619216023301484,1.6815462996406716,3.463665567270217,1.6106391331261034,3.463665567270217,1.6815462996406716,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,53,0.0133333333333333,0.9866666666666668,0.0,3.619216023301484,1.6815462996406716,3.463665567270217,1.0315599696711093,3.463665567270217,1.6815462996406716,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,54,0.02,0.98,0.0,3.253132586481343,2.4424689397221653,4.524480022273164,1.0964470009568088,4.524480022273164,2.4424689397221653,,,,,,0.1034482758620689,3.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,56,0.0,1.0,0.0,3.50475114533766,1.7367457751658446,3.7442392427119136,1.6106391331261034,3.7442392427119136,1.7367457751658446,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,56,0.0,1.0,0.0,3.50475114533766,1.7367457751658446,3.7442392427119136,1.215882459852425,3.7442392427119136,1.7367457751658446,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,59,0.0,1.0,0.0,3.2814499315257546,0.8248652890737685,2.7562167287031656,1.6106391331261034,2.7562167287031656,0.8248652890737685,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,59,0.0,1.0,0.0,3.2814499315257546,0.8248652890737685,2.7562167287031656,1.1802084675877291,2.7562167287031656,0.8248652890737685,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,61,0.0,1.0,0.0,3.235823644268747,0.7082376382551926,2.1750625492129267,1.6106391331261034,2.1750625492129267,0.7082376382551926,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,61,0.0,1.0,0.0,3.235823644268747,0.7082376382551926,2.1750625492129267,1.4758978427865899,2.1750625492129267,0.7082376382551926,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,63,0.0,1.0,0.0,4.654953753594756,2.944634387682752,3.638022537301479,1.6106391331261034,3.638022537301479,2.944634387682752,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,63,0.0,1.0,0.0,4.654953753594756,2.944634387682752,3.638022537301479,2.1916270183500433,3.638022537301479,2.944634387682752,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,68,0.0,1.0,0.0,3.7288463294043375,1.47765868367418,1.5058619512187423,0.6609933452475243,1.5058619512187423,1.47765868367418,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,70,0.0,1.0,0.0,3.239344588778523,1.0853203021536544,3.116622966413135,1.6106391331261034,3.116622966413135,1.0853203021536544,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,70,0.0,1.0,0.0,3.239344588778523,1.0853203021536544,3.116622966413135,1.347119071505682,3.116622966413135,1.0853203021536544,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,77,0.0,1.0,0.0,3.568397770086928,1.164703870582873,1.6207240316261893,1.6106391331261034,1.6207240316261893,1.164703870582873,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,77,0.0,1.0,0.0,3.568397770086928,1.164703870582873,1.6207240316261893,0.9627022781055411,1.6207240316261893,1.164703870582873,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,79,0.1233333333333333,0.8766666666666667,0.0,4.0313342526741325,3.5437719072617284,5.33902960337018,0.9187229863397053,5.33902960337018,3.5437719072617284,,,,,,0.1041666666666666,5.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,82,0.0,1.0,0.0,3.2353125202315924,1.193266237520139,3.08894890277866,1.6106391331261034,3.08894890277866,1.193266237520139,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,82,0.0,1.0,0.0,3.2353125202315924,1.193266237520139,3.08894890277866,1.5323910600016672,3.08894890277866,1.193266237520139,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,83,0.0033333333333333,0.9966666666666668,0.0,3.4607919982350484,2.9595593216360854,4.888461703231365,1.3158239371285667,4.888461703231365,2.9595593216360854,,,,,,0.125,3.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,86,0.0033333333333333,0.9966666666666668,0.0,3.4559939251122542,0.8022100470036598,2.240379876937142,1.6106391331261034,2.240379876937142,0.8022100470036598,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,86,0.0033333333333333,0.9966666666666668,0.0,3.4559939251122542,0.8022100470036598,2.240379876937142,0.39149043528077726,2.240379876937142,0.8022100470036598,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,88,0.0,1.0,0.0,3.781853252265325,1.6889211190992437,2.8189686361347075,1.6106391331261034,2.8189686361347075,1.6889211190992437,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,88,0.0,1.0,0.0,3.781853252265325,1.6889211190992437,2.8189686361347075,0.3991601450218253,2.8189686361347075,1.6889211190992437,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,92,0.0884144848656225,0.9115855151343776,0.0,2.32671261440147,2.171062761453658,4.278263174430619,1.4264908224784951,4.278263174430619,2.171062761453658,,,,,,0.2105263157894736,4.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,94,0.0064063519686752,0.9935936480313248,0.0,3.917318548030469,1.5817544035180418,1.5509443539407917,0.5948880826919495,1.5509443539407917,1.5509443539407917,,,,,,0.0,0.0,True,False,True,False,True,False,True,True,3,not_h2b_like,not_h2b_like;temporal_support;control_outlier,False,chromatin_bound_like,Nearest/supervised behavior is H2B-like without target-specific outlier evidence.
NONO,HAP1-0426-CT,CT,HAP1,CT,426,96,0.0,1.0,0.0,5.935317560613416,4.373391028620172,4.264239727878545,5.181606026658909,4.264239727878545,4.264239727878545,,,,,,0.0,0.0,True,False,True,False,True,True,True,True,2,not_h2b_like,not_h2b_like;temporal_support,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.
