protein,dataset_name,genotype,date_or_experiment_id,treatment,replicate,bound_control_class,source_file,source_folder,video_id,cell_id,track_id,n_frames,track_length,step_size_mean,step_size_median,step_size_p95,path_length,net_displacement,Rg,intensity_mean,intensity_std,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,max_consecutive_constrained,max_consecutive_bound,n_state_switches
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,378,41,41,0.3194027588654979,0.29304731567347897,0.6191502323529613,12.776110354619917,0.5781391476170104,0.33720399559372316,91054.36585365854,2138.9737113402953,0.0,0.0,1.0,0,0,41,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,384,98,98,7.913386006101589,0.2908445156553482,0.6709030485121491,767.5984425918541,1.417977076342958,37.00840808614537,89195.59183673469,9341.769971628464,0.0,0.0,1.0,0,0,98,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,385,38,38,0.5128242369878674,0.5036768218313664,0.9801094014945326,18.974496768551095,0.7278319453411525,0.4402174591166612,88821.78947368421,1259.5355248124526,0.0,0.0,1.0,0,0,38,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,402,21,21,0.3613314994316904,0.36558178727228574,0.5489732642805074,7.226629988633808,0.15621122532956974,0.3454155767576454,89865.66666666667,1688.5392602285958,0.0,0.0,1.0,0,0,21,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,403,12,12,0.38068197650655267,0.37700657517312275,0.6214446045318602,4.187501741572079,0.7846367139447722,0.337177212775071,91252.83333333333,3248.572576975738,0.0,0.0,1.0,0,0,12,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,410,13,13,0.5198463832564809,0.4643912221068601,1.040513048061977,6.2381565990777705,0.7092581658152144,0.4620741442376851,88768.15384615384,1691.162462437886,0.0,0.0,1.0,0,0,13,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,416,37,37,0.4523278727408047,0.41441257276059307,0.8837905259118104,16.28380341866897,0.5754749844563606,0.47688517512042755,95782.64864864865,2587.2211950299134,0.0,0.0,1.0,0,0,37,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,420,43,43,0.19083735298678817,0.18486099417608984,0.38092687553578924,8.015168825445103,0.17786261089034267,0.18434641125732376,92755.06976744186,1723.5917701865214,0.0,0.0,1.0,0,0,43,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,423,53,53,0.3756824255294872,0.3559633133077059,0.7107237769055271,19.535486127533336,0.995436837008625,0.40112683855568043,89186.37735849057,1035.3726424376264,0.0,0.0,1.0,0,0,53,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,424,18,18,0.46657147411251926,0.45432426482949706,0.7473625331251736,7.931715059912827,0.5359102680176117,0.46531304926327843,86667.55555555556,1236.437254763589,0.0,0.0,1.0,0,0,18,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,437,28,28,0.2876518732076373,0.2761994843575292,0.5156223972291496,7.766600576606208,0.7754465299657699,0.2959651228653593,90870.35714285714,1012.8764764835626,0.0,0.0,1.0,0,0,28,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,442,10,10,0.50127337959842,0.43107366708596007,0.8379827447132981,4.51146041638578,0.41543779000753833,0.3470163341347327,87024.4,1272.0080537830288,0.0,0.0,1.0,0,0,10,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,443,17,17,34.56143447929964,0.3093207902308591,274.1409952946345,552.9829516687943,0.47680741428848783,64.48849473117646,82212.0,21250.660392679565,0.0,0.0,1.0,0,0,17,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,444,108,108,0.32378258707383195,0.30933571089816503,0.6344535665151524,34.64473681690002,1.0681035488591273,0.5206722896672416,89404.62037037036,1496.6559029775742,0.0,0.0,1.0,0,0,108,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,453,26,26,0.48137041270959274,0.4215748993812059,0.974803151986115,12.034260317739818,0.48680470892574335,0.44188597963952647,88080.42307692308,1447.560849790486,0.0,0.0,1.0,0,0,26,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,454,15,15,0.47158507357314877,0.4572845145347725,0.9116645424489856,6.602191030024083,0.49617977431586935,0.43767272273250984,93379.86666666667,2424.5781331624526,0.0,0.0,1.0,0,0,15,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,458,16,16,0.5104152700467582,0.38493946242168603,1.0622270005164163,7.6562290507013735,0.6410134349276392,0.4784240860043336,86436.25,1217.159178853229,0.0,0.0,1.0,0,0,16,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,461,58,58,0.2890773988617978,0.2623114943082935,0.5490807533645564,16.477411735122473,0.7251247051087205,0.4278996087666172,90525.77586206897,1440.9860907701725,0.0,0.0,1.0,0,0,58,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,464,76,76,9.427299235186716,0.21725518740919697,0.7344729830087926,707.0474426390037,0.6247017646844369,39.16632459099081,88516.96052631579,10482.648265193027,0.0,0.0,1.0,0,0,76,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,465,23,23,0.36349436614719577,0.39033878470062855,0.5847250430189663,7.996876055238307,0.5103659565866885,0.30827289357192417,88197.34782608696,1439.9730303249573,0.0,0.0,1.0,0,0,23,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,466,14,14,36.496054617996464,0.37238028248687444,235.0961647612898,474.448710033954,0.925448736108774,60.55543619145069,78254.64285714286,22537.99073908198,0.0,0.0,1.0,0,0,14,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,469,16,16,0.4351275269763615,0.33310880118149655,0.8481130563024891,6.526912904645422,0.27801343889689706,0.34328301710673503,94182.75,2337.679861172897,0.0,0.0,1.0,0,0,16,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,471,17,17,0.5817009566795369,0.5191507508725901,1.0096108288136814,9.30721530687259,0.4090670467203612,0.46983682021676065,93666.11764705883,1810.8873474885504,0.0,0.0,1.0,0,0,17,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,475,17,17,0.26334932711323156,0.25916177935423657,0.4690285201105725,4.213589233811705,0.4254502118040722,0.29231806235259183,92718.41176470589,1193.9963389194043,0.0,0.0,1.0,0,0,17,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,476,17,17,0.35491065940743427,0.32212182415897067,0.6059585089965343,5.678570550518948,0.142596700118092,0.34248179277757357,90589.82352941176,2284.218581793731,0.0,0.0,1.0,0,0,17,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,477,10,10,113.23327290266543,1.2572201440215043,254.09900452762002,1019.099456123989,0.8198402292967095,101.68433280502195,68390.6,36074.0204031162,0.0,0.0,1.0,0,0,10,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,2,479,9,9,66.15653106587973,0.954552270902588,262.6965307722779,529.2522485270379,0.7415617039907524,82.528655722643,75728.55555555556,28413.572527540033,0.0,0.0,1.0,0,0,9,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,5,10,10,0.4485062932330166,0.33660228328294134,0.999897957153095,4.0365566390971495,0.3959199105178299,0.4013542814721374,90724.4,769.0651178902574,0.0,0.0,1.0,0,0,10,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,8,28,28,7.953068459931562,0.49484588050109307,70.39750087626052,214.73284841815217,0.9555253427104765,18.552329387902347,86196.57142857143,16913.37294575261,0.0,0.0,1.0,0,0,28,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,13,44,44,0.3384076805713272,0.30819842252230734,0.682553766299458,14.551530264567068,0.7181513910025057,0.28352510793592695,95662.95454545454,2272.040614959462,0.0,0.0,1.0,0,0,44,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,15,70,70,0.37381795174251325,0.3540306414121252,0.7478281719182018,25.793438670233414,1.0981315481736573,0.5250429134896026,94971.2,1928.9640878393545,0.0,0.0,1.0,0,0,70,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,19,17,17,0.2583870889436428,0.21615300870372295,0.5522132209599683,4.134193423098285,0.06997695580767632,0.27183648598465615,94978.29411764706,1040.0835762515603,0.0,0.0,1.0,0,0,17,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,23,28,28,0.38839991854505207,0.3439016570383624,0.7367005228796324,10.486797800716406,0.08132354816547077,0.44055213746678884,94818.57142857143,1943.7793356809063,0.0,0.0,1.0,0,0,28,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,24,85,85,0.4006805859247602,0.3820577093327806,0.8035440945997979,33.65716921767986,1.1261793479060263,0.7334162654999641,92252.70588235294,1445.4311090593055,0.0,0.0,1.0,0,0,85,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,29,111,111,0.3745654466909519,0.37308469437667025,0.7163878487622858,41.20219913600471,1.0617710406591565,0.4902896027185551,91957.72972972973,1686.523228128566,0.0,0.0,1.0,0,0,111,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,34,45,45,0.3408444916111477,0.31852101137764455,0.6628446212457149,14.9971576308905,1.6240248524898278,0.8642328460961707,97259.84444444445,2905.573264947865,0.0,0.0,1.0,0,0,45,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,37,10,10,0.5139062544311084,0.4673353595006425,0.8302011310950371,4.625156289879976,0.4249077778137148,0.35972996224276294,91270.5,1696.1586174516685,0.0,0.0,1.0,0,0,10,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,46,38,38,0.31277616110492773,0.2866548639466582,0.6518847384959052,11.572717960882326,0.7670682195784011,0.4248450906079728,90214.23684210527,1351.1968755306577,0.0,0.0,1.0,0,0,38,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,57,14,14,0.2297720342787385,0.2466756270279639,0.35709313792768,2.9870364456236005,0.2999390775448876,0.17802650765184488,91255.5,2215.5794085034768,0.0,0.0,1.0,0,0,14,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,59,23,23,0.2966751506517666,0.28564043464666444,0.556186174373919,6.526853314338864,1.3856060451236585,0.44497015599120954,93651.0,2178.2200197742777,0.0,0.0,1.0,0,0,23,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,61,20,20,0.4147793757684264,0.44169930761491505,0.6879803758304067,7.880808139600101,0.029967394229909027,0.32719477242716466,94125.25,2070.6587020864436,0.0,0.0,1.0,0,0,20,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,65,28,28,0.21825335067981172,0.21691546188247757,0.42973452533873246,5.892840468354916,0.22666803335239916,0.17650799889602367,98227.21428571429,1511.3243972961045,0.0,0.0,1.0,0,0,28,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,68,16,16,0.37810951948039295,0.2533088007584922,0.682035807208258,5.671642792205894,0.45025776729944395,0.42464349066578916,94675.5,1459.0759176044724,0.0,0.0,1.0,0,0,16,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,72,8,8,0.4487218779677886,0.4392720852538717,0.734260379915201,3.1410531457745203,0.22796007623521727,0.40012476386679524,89700.75,875.1890816111845,0.0,0.0,1.0,0,0,8,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,80,13,13,0.2939731156096782,0.2893125007457603,0.4850213963076205,3.5276773873161384,0.2250907173509736,0.27285863615161143,89948.30769230769,1834.234371820905,0.0,0.0,1.0,0,0,13,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,81,22,22,0.21493336537259392,0.17881548884875859,0.4337298694286189,4.513600672824472,0.5989930207794083,0.3418951914963272,94051.40909090909,1698.0301657282014,0.0,0.0,1.0,0,0,22,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,93,26,26,0.4071487436472767,0.37154599545318423,0.8033663665216404,10.178718591181918,0.2779813110026621,0.4854944462700874,91450.03846153847,1847.273439007214,0.0,0.0,1.0,0,0,26,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,95,41,41,0.394498652530228,0.3709494641672698,0.7195924093778727,15.77994610120912,0.35567107472978626,0.4366180708232977,91724.48780487805,1851.9523498453088,0.0,0.0,1.0,0,0,41,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,102,12,12,0.28657772509669566,0.21344743350908202,0.5388948535800768,3.152354976063652,0.7101623628894868,0.34328881925265686,92125.25,1952.0922167580284,0.0,0.0,1.0,0,0,12,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,110,43,43,0.2429623100984538,0.24279217969552802,0.46038517517083494,10.20441702413506,0.7221264522465217,0.3393946030108473,96031.02325581395,1894.3275913251682,0.0,0.0,1.0,0,0,43,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,119,94,94,0.2803680482224924,0.27234848463301436,0.4808074472891858,26.07422848469179,1.8072706245635177,0.590515961671492,94338.77659574468,1524.5724389470276,0.0,0.0,1.0,0,0,94,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,121,64,64,0.2966213707982577,0.27427254365531367,0.570875419170823,18.687146360290235,1.2164207414703265,0.36794968433918857,90916.765625,1793.8016890815952,0.0,0.0,1.0,0,0,64,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,122,103,103,0.40798000460922446,0.38226433273057414,0.7900603386268041,41.613960470140896,0.08212129591276933,0.6185813519495401,93400.28155339806,2379.821440070068,0.0,0.0,1.0,0,0,103,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,125,84,84,0.3375686763225188,0.31851244243812604,0.6641699771302614,28.01820013476906,1.5680959675764439,0.4328288733109852,90318.36904761905,1487.5684192405988,0.0,0.0,1.0,0,0,84,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,127,65,65,0.24893572582540271,0.20698740949098113,0.5448772416709753,15.931886452825774,1.0201630914500357,0.4026261018651907,97468.18461538461,1425.9437542850753,0.0,0.0,1.0,0,0,65,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,128,19,19,0.22763436935182416,0.18621314717948118,0.39305181824834007,4.097418648332835,0.13989081184460173,0.2081632573419544,93461.52631578948,2081.6309409376595,0.0,0.0,1.0,0,0,19,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,131,9,9,0.2967803560650619,0.28975135036571,0.5831135130077382,2.3742428485204954,0.6785176754087997,0.40655904609563503,85669.44444444444,1158.9330342076619,0.0,0.0,1.0,0,0,9,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,132,10,10,0.28315247511102926,0.3583832219888314,0.4361188273164648,2.548372275999263,0.7480553583371863,0.3508304042818998,96384.0,1326.278837784708,0.0,0.0,1.0,0,0,10,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,135,52,52,8.574146207596163,0.3160609446242872,105.5688083503824,437.2814565874043,0.4781640497812611,20.394837797328236,86323.40384615384,17688.06681182522,0.0,0.0,1.0,0,0,52,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,139,12,12,0.5761389645792797,0.6042397175722067,0.9322187304351378,6.337528610372077,0.5289845235277224,0.38573893768469447,90832.91666666667,1575.9658774763168,0.0,0.0,1.0,0,0,12,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,146,8,8,0.32078532911981567,0.29608372889062484,0.5410167687060795,2.2454973038387096,0.5794772841763176,0.30125153299618007,91128.25,1350.2828010669257,0.0,0.0,1.0,0,0,8,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,147,26,26,14.687338191005553,0.3545204531523266,143.1385913097693,367.18345477513884,0.46460198484932813,34.40027271374236,91604.76923076923,18854.877309190197,0.0,0.0,1.0,0,0,26,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,148,10,10,0.41714822094468684,0.4497802844016121,0.6648978184750479,3.7543339885021814,0.658966604620104,0.38743818636279675,95312.4,3759.739063049751,0.0,0.0,1.0,0,0,10,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,6,3,154,85,85,0.29954424810991725,0.272717965826723,0.5594066639103786,25.16171684123305,0.20653052896402346,0.3262804265556268,93680.02352941176,1474.0368766504757,0.0,0.0,1.0,0,0,85,0
