protein,dataset_name,genotype,date_or_experiment_id,treatment,replicate,video_id,cell_id,track_id,old_classification,final_control_guided_class
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,4,2,505,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,4,2,507,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,4,2,517,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,4,2,523,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,4,2,524,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,4,2,525,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,4,2,528,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,4,2,529,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,4,2,538,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,4,2,540,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,4,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,6,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,20,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,28,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,32,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,36,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,39,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,40,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,43,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,45,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,50,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,52,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,53,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,61,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,70,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,71,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,75,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,82,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,84,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,85,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,86,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,88,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,89,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,93,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,96,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,106,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,111,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,112,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,114,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,119,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,121,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,127,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,137,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,139,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,140,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,143,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,147,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,148,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,151,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,152,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,154,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,155,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,161,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,171,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,173,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,178,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,180,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,184,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,190,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,193,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,204,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,210,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,215,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,216,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,233,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,241,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,244,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,245,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,247,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,1,248,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,5,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,6,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,8,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,14,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,16,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,18,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,19,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,20,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,23,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,26,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,35,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,38,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,41,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,56,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,57,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,59,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,64,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,69,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,71,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,78,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,82,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,83,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,84,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,98,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,102,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,103,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,114,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,118,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,122,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,126,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,127,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,132,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,138,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,148,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,160,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,163,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,164,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,165,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,169,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,173,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,174,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,175,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,176,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,177,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,179,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,189,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,192,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,200,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,207,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,210,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,213,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,218,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,224,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,227,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,229,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,231,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,232,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,233,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,234,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,235,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,240,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,249,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,251,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,263,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,264,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,266,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,269,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,273,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,275,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,276,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,278,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,280,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,283,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,284,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,285,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,298,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,303,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,304,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,305,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,306,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,307,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,308,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,309,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,311,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,313,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,314,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,315,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,316,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,323,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,324,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,328,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,329,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,332,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,337,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,340,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,341,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,346,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,347,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,350,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,2,352,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,1,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,3,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,18,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,20,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,23,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,26,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,27,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,29,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,31,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,38,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,45,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,50,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,51,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,53,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,54,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,57,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,65,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,66,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,67,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,68,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,69,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,70,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,81,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,88,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,91,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,95,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,98,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,99,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,100,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,103,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,110,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,111,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,114,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,116,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,120,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,124,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,126,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,135,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,138,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,139,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,141,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,142,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,144,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,145,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,146,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,147,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,149,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,152,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,156,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,159,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,165,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,169,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,173,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,178,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,182,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,187,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,191,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,192,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,193,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,196,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,197,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,199,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,200,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,202,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,207,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,218,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,221,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,222,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,223,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,225,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,228,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,229,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,230,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,3,234,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,5,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,10,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,11,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,14,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,16,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,17,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,20,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,21,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,23,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,25,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,27,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,30,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,32,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,37,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,38,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,46,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,47,trapping_like,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,50,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,54,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,66,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,67,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,72,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,74,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,76,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,78,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,83,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,84,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,85,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,87,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,88,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,89,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,92,slow_diffusive,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,93,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,95,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,96,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,97,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,98,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,102,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,103,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,105,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,108,mixed,
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,5,4,109,mixed,
