dataset_name,protein,condition,replicate,source_file,source_folder,track_id,cell_id,video_id,n_frames,track_length,is_control,control_role,P_free_like,P_chromatin_bound_like,P_mcm_bound_like,supervised_control_prediction,distance_to_NLS_centroid,distance_to_H2B_centroid,distance_to_MCM2_Bound_centroid,nearest_control_class,nearest_control_distance,control_outlier_score,is_control_outlier,max_trap_dwell_frames,mean_trap_dwell_frames,trap_prob_mean,frac_supported_high_score_windows,max_consecutive_diffusive,frac_bound,frac_constrained,frac_diffusive,max_consecutive_constrained,max_consecutive_bound,n_state_switches,trapping_score,temporal_score,n_supported_high_score_windows,supported_temporal_trapping,diffusive_burst_flag,final_control_guided_class,classification_reason,distance_to_H2B_Bound,distance_to_MCM2_Bound,genotype,treatment,distance_to_NLS,distance_to_H2B,distance_to_MCM2_Bound_HighConfidence,passed_target_protein_gate,passed_not_free_gate,passed_not_h2b_gate,passed_not_mcm2_gate,passed_temporal_support_gate,passed_no_diffusive_burst_gate,passed_control_outlier_gate,usable_feature_count,passed_feature_completeness_gate,failed_gate_count,first_failed_gate,all_failed_gates,failed_only_one_gate,near_miss_target_specific,old_classification,manual_review_score,ambiguous_reason,suggested_manual_review_priority
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,83,5.0,7,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,4.519549612766566,WT,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9530477759472817,Failed gates: temporal_support;control_outlier,medium
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,83,5.0,7,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.5286726201080816,4.519549612766566,WT,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9530477759472817,Failed gates: temporal_support;control_outlier,medium
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,30,4.0,8,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,4.519549612766566,WT,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9530477759472817,Failed gates: temporal_support;control_outlier,medium
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,30,4.0,8,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.5286726201080816,4.519549612766566,WT,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9530477759472817,Failed gates: temporal_support;control_outlier,medium
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,146,6.0,5,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.5286726201080816,4.519549612766566,HAP1,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9530477759472817,Failed gates: temporal_support;control_outlier,medium
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,146,6.0,5,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,4.519549612766566,HAP1,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9530477759472817,Failed gates: temporal_support;control_outlier,medium
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,243,5.0,5,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,4.519549612766566,HAP1,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9530477759472817,Failed gates: temporal_support;control_outlier,medium
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,153,4.0,5,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.5286726201080816,4.519549612766566,HAP1,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9530477759472817,Failed gates: temporal_support;control_outlier,medium
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,277,7.0,5,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.5286726201080816,4.519549612766566,HAP1,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9530477759472817,Failed gates: temporal_support;control_outlier,medium
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,83,3.0,4,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.5286726201080816,4.519549612766566,WT,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9530477759472817,Failed gates: temporal_support;control_outlier,medium
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,57,2.0,4,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.5286726201080816,4.519549612766566,WT,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9530477759472817,Failed gates: temporal_support;control_outlier,medium
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,39,6.0,2,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.5286726201080816,4.519549612766566,WT,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9530477759472817,Failed gates: temporal_support;control_outlier,medium
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,235,3.0,5,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,4.519549612766566,HAP1,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9530477759472817,Failed gates: temporal_support;control_outlier,medium
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,235,3.0,5,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.5286726201080816,4.519549612766566,HAP1,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9530477759472817,Failed gates: temporal_support;control_outlier,medium
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,91,4.0,3,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,4.519549612766566,WT,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9530477759472817,Failed gates: temporal_support;control_outlier,medium
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,91,4.0,3,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.5286726201080816,4.519549612766566,WT,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9530477759472817,Failed gates: temporal_support;control_outlier,medium
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,20,2.0,4,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,4.519549612766566,WT,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9530477759472817,Failed gates: temporal_support;control_outlier,medium
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,20,2.0,4,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.5286726201080816,4.519549612766566,WT,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9530477759472817,Failed gates: temporal_support;control_outlier,medium
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,57,2.0,4,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,4.519549612766566,WT,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9530477759472817,Failed gates: temporal_support;control_outlier,medium
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,21,4.0,3,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,4.519549612766566,HAP1,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9530477759472817,Failed gates: temporal_support;control_outlier,medium
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,83,3.0,4,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,4.519549612766566,WT,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9530477759472817,Failed gates: temporal_support;control_outlier,medium
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,98,2.0,2,32,32,False,target,0.0,0.4967141064725203,0.50328589352748,mcm_bound_like,4.085578482120992,2.106914091565277,0.2682324857209452,MCM2_Bound,0.2682324857209452,0.2682324857209452,False,,,,,0.0,1.0,0.0,0.0,0.0,32.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.3953704868999859,0.2682324857209452,HAP1,CT,4.085578482120992,2.106914091565277,0.2682324857209452,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.952635914332784,Failed gates: temporal_support;control_outlier,medium
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,242,5.0,5,32,32,False,target,0.0,0.4967141064725203,0.50328589352748,mcm_bound_like,4.085578482120992,2.106914091565277,0.2682324857209452,MCM2_Bound,0.2682324857209452,0.2682324857209452,False,,,,,0.0,1.0,0.0,0.0,0.0,32.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.3953704868999859,0.2682324857209452,HAP1,CT,4.085578482120992,2.106914091565277,0.2682324857209452,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.952635914332784,Failed gates: temporal_support;control_outlier,medium
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,88,2.0,5,32,32,False,target,0.0,0.4967141064725203,0.50328589352748,mcm_bound_like,4.085578482120992,2.106914091565277,0.2682324857209452,MCM2_Bound,0.2682324857209452,0.2682324857209452,False,,,,,0.0,1.0,0.0,0.0,0.0,32.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.3953704868999859,0.2682324857209452,HAP1,CT,4.085578482120992,2.106914091565277,0.2682324857209452,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.952635914332784,Failed gates: temporal_support;control_outlier,medium
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,66,7.0,5,32,32,False,target,0.0,0.4967141064725203,0.50328589352748,mcm_bound_like,4.085578482120992,2.106914091565277,0.2682324857209452,MCM2_Bound,0.2682324857209452,0.2682324857209452,False,,,,,0.0,1.0,0.0,0.0,0.0,32.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.3953704868999859,0.2682324857209452,HAP1,CT,4.085578482120992,2.106914091565277,0.2682324857209452,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.952635914332784,Failed gates: temporal_support;control_outlier,medium
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,30,6.0,4,32,32,False,target,0.0,0.4967141064725203,0.50328589352748,mcm_bound_like,4.085578482120992,2.106914091565277,0.2682324857209452,MCM2_Bound,0.2682324857209452,0.2682324857209452,False,,,,,0.0,1.0,0.0,0.0,0.0,32.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.3953704868999859,0.2682324857209452,HAP1,CT,4.085578482120992,2.106914091565277,0.2682324857209452,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.952635914332784,Failed gates: temporal_support;control_outlier,medium
WT-0416-CT,TDP43,CT,416,multi-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,44,4.0,8,51,51,False,target,0.4747255785615372,0.5252744214384628,0.0,chromatin_bound_like,3.9354471658540233,3.730929850691969,5.453659517745355,H2B,3.730929850691969,3.730929850691969,True,,,,,5.0,0.2352941176470588,0.5294117647058824,0.2352941176470588,14.0,12.0,7.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.9180987284556472,5.453659517745355,WT,CT,3.9354471658540233,3.730929850691969,5.453659517745355,True,True,True,True,False,True,True,7,True,1,temporal_support,temporal_support,True,True,,1.9514003294892917,Failed gates: temporal_support,medium
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,116,1.0,3,33,33,False,target,0.0,0.4504493773289862,0.5495506226710141,mcm_bound_like,4.095596941122932,2.1158046469534626,0.2300055982443013,MCM2_Bound,0.2300055982443013,0.2300055982443013,False,,,,,0.0,1.0,0.0,0.0,0.0,33.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.3457145178156738,0.2300055982443013,HAP1,CT,4.095596941122932,2.1158046469534626,0.2300055982443013,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9489291598023064,Failed gates: temporal_support;control_outlier,medium
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,2,2.0,3,33,33,False,target,0.0,0.4504493773289862,0.5495506226710141,mcm_bound_like,4.095596941122932,2.1158046469534626,0.2300055982443013,MCM2_Bound,0.2300055982443013,0.2300055982443013,False,,,,,0.0,1.0,0.0,0.0,0.0,33.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.3457145178156738,0.2300055982443013,WT,CT,4.095596941122932,2.1158046469534626,0.2300055982443013,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9489291598023064,Failed gates: temporal_support;control_outlier,medium
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,194,3.0,5,33,33,False,target,0.0,0.4504493773289862,0.5495506226710141,mcm_bound_like,4.095596941122932,2.1158046469534626,0.2300055982443013,MCM2_Bound,0.2300055982443013,0.2300055982443013,False,,,,,0.0,1.0,0.0,0.0,0.0,33.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.3457145178156738,0.2300055982443013,HAP1,CT,4.095596941122932,2.1158046469534626,0.2300055982443013,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9489291598023064,Failed gates: temporal_support;control_outlier,medium
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,2,2.0,3,33,33,False,target,0.0,0.4504493773289862,0.5495506226710141,mcm_bound_like,4.095596941122932,2.1158046469534626,0.2300055982443013,MCM2_Bound,0.2300055982443013,0.2300055982443013,False,,,,,0.0,1.0,0.0,0.0,0.0,33.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,0.2300055982443013,WT,CT,4.095596941122932,2.1158046469534626,0.2300055982443013,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9489291598023064,Failed gates: temporal_support;control_outlier,medium
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,112,6.0,3,35,35,False,target,0.0,0.4904758283474735,0.5095241716525265,mcm_bound_like,4.1166257559830886,2.135528436545353,0.1535518232910134,MCM2_Bound,0.1535518232910134,0.1535518232910134,False,,,,,0.0,1.0,0.0,0.0,0.0,35.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,0.24640257964704973,0.1535518232910134,HAP1,CT,4.1166257559830886,2.135528436545353,0.1535518232910134,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True,,1.9468698517298189,Failed gates: temporal_support;control_outlier,medium
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,99,1.0,5,38,38,False,target,0.559039207530708,0.4409607924692924,0.0,free_like,5.840061048315803,5.055493719941434,6.585196092712601,H2B,5.055493719941434,5.055493719941434,True,,,,,0.0,0.0,1.0,0.0,38.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.14843046283734,6.585196092712601,HAP1,CT,5.840061048315803,5.055493719941434,6.585196092712601,True,True,True,True,False,True,True,7,True,1,temporal_support,temporal_support,True,True,,1.9464579901153212,Failed gates: temporal_support,medium
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,99,1.0,5,38,38,False,target,0.559039207530708,0.4409607924692924,0.0,free_like,5.840061048315803,5.055493719941434,6.585196092712601,H2B,5.055493719941434,5.055493719941434,True,,,,,0.0,0.0,1.0,0.0,38.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,6.585196092712601,HAP1,CT,5.840061048315803,5.055493719941434,6.585196092712601,True,True,True,True,False,True,True,7,True,1,temporal_support,temporal_support,True,True,,1.9464579901153212,Failed gates: temporal_support,medium
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,61,1.0,5,38,38,False,target,0.559039207530708,0.4409607924692924,0.0,free_like,5.840061048315803,5.055493719941434,6.585196092712601,H2B,5.055493719941434,5.055493719941434,True,,,,,0.0,0.0,1.0,0.0,38.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.14843046283734,6.585196092712601,HAP1,CT,5.840061048315803,5.055493719941434,6.585196092712601,True,True,True,True,False,True,True,7,True,1,temporal_support,temporal_support,True,True,,1.9464579901153212,Failed gates: temporal_support,medium
HAP1-0426-CT,NONO,CT,426,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\NONO\HAP1-0426-CT\CSV\SF_10ms_condensate_pj_,61,1.0,5,38,38,False,target,0.559039207530708,0.4409607924692924,0.0,free_like,5.840061048315803,5.055493719941434,6.585196092712601,H2B,5.055493719941434,5.055493719941434,True,,,,,0.0,0.0,1.0,0.0,38.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,6.585196092712601,HAP1,CT,5.840061048315803,5.055493719941434,6.585196092712601,True,True,True,True,False,True,True,7,True,1,temporal_support,temporal_support,True,True,,1.9464579901153212,Failed gates: temporal_support,medium
